Wert_ID;Wertbezeichnung;Klassifikationssystem_ID
AAC358v001;Widerstandsfähigkeit gegen Abdrehen (EN1303-Klasse5);pc-6.0
AAC359v001;Widerstandsfähigkeit gegen Abscheren (EN1303-Klasse4);pc-6.0
AAC360v001;Widerstandsfähigkeit gegen Abscheren (EN1303-Klasse5);pc-6.0
AAC361v001;Widerstandsfähigkeit gegen Aufbohren (EN1303-Klasse4);pc-6.0
AAC362v001;Widerstandsfähigkeit gegen Aufbohren (EN1303-Klasse5);pc-6.0
AAC363v001;Widerstandsfähigkeit gegen Zugkraft (EN1303-Klasse4);pc-6.0
AAC364v001;Widerstandsfähigkeit gegen Zugkraft (EN1303-Klasse5);pc-6.0
AAC365v001;Windows 3.x;pc-6.0
AAC366v001;Windows 95;pc-6.0
AAC367v001;Windows 98;pc-6.0
AAC368v001;Windows ME;pc-6.0
AAC369v001;Windows NT4 / 2000;pc-6.0
AAC371v001;Winkelschließblech;pc-6.0
AAC377v001;zaponiert;pc-6.0
AAC378v001;Zentralschloss-Anlagen;pc-6.0
AAC380v001;Zierkopf;pc-6.0
AAC381v001;Zinkdruckguss;pc-6.0
AAC389v001;zweiter Dämpfungsbereich;pc-6.0
AAC391v001;Zylindereinsatz;pc-6.0
AAC392v001;klappbar;pc-6.0
AAC393v001;steckbar;pc-6.0
AAC394v001;Rungen;pc-6.0
AAC395v001;Holz/Stahlrohr;pc-6.0
AAC396v001;Riffelblech (Blech);pc-6.0
AAC397v001;Winkelstahl;pc-6.0
AAC398v001;Holz/Gummimatte;pc-6.0
AAC399v001;Luft;pc-6.0
AAC400v001;3-Stern-Vollgummi;pc-6.0
AAC401v001;5-Stern-Vollgummi;pc-6.0
AAC402v001;verschraubt;pc-6.0
AAC403v001;Federachse;pc-6.0
AAC404v001;Rollen;pc-6.0
AAC405v001;Röllchen;pc-6.0
AAC406v001;Kugelrollen;pc-6.0
AAC407v001;Kugeln;pc-6.0
AAC408v001;Allseitenrollen;pc-6.0
AAC409v001;Stahlrollenboden;pc-6.0
AAC410v001;Kunststoffrollenboden;pc-6.0
AAC411v001;Rillenkugellager;pc-6.0
AAC412v001;Kunststoffkugellager;pc-6.0
AAC413v001;Kugellager;pc-6.0
AAC414v001;Stahlkugellager;pc-6.0
AAC416v001;Innengewindeachse;pc-6.0
AAC417v001;Außengewindeachse;pc-6.0
AAC418v001;Distanzrohrachse;pc-6.0
AAC419v001;abgesetzte Achse mit Außengewinde;pc-6.0
AAC420v001;EN 531 (DIN 32761);pc-6.0
AAC425v001;kornblau;pc-6.0
AAC426v001;hellgrau;pc-6.0
AAC427v001;Code A;pc-6.0
AAC428v001;Code B1;pc-6.0
AAC429v001;Code C1;pc-6.0
AAC430v001;Code E1;pc-6.0
AAC431v001;VEW EUROtest;pc-6.0
AAC432v001;Stahl, feuerverzinkt;pc-6.0
AAC433v001;Stahl, sheradisiert;pc-6.0
AAC434v001;Stahl, beschichtet;pc-6.0
AAC435v001;Stahl, nichtrostend (Edelstahl rostfrei);pc-6.0
AAC436v001;Stahl, hochkorrosionsbeständig;pc-6.0
AAC437v001;Stahlguss;pc-6.0
AAC438v001;Befestigung vorwiegend ruhender Lasten;pc-6.0
AAC439v001;Befestigung nichtruhender Lasten;pc-6.0
AAC440v001;Befestigung bei außergewöhnlichen Einwirkungen (KKW);pc-6.0
AAC441v001;Befestigung in hochkorrosiver Umgebung;pc-6.0
AAC442v001;Befestigung von Unterkonstruktionen für Fassadenbekleidungen;pc-6.0
AAC443v001;Befestigung WDVS/Dämmstoffe;pc-6.0
AAC444v001;Befestigung von Drahtankern;pc-6.0
AAC445v001;Befestigung von Schrägstützen/Schalungen;pc-6.0
AAC446v001;Deckenabhängung und statisch vergleichbare Systeme;pc-6.0
AAC447v001;Mauerwerksvernadelung, nachträglich;pc-6.0
AAC448v001;Bewehrungsanschluss, nachträglich;pc-6.0
AAC449v001;Wetterschalensicherung;pc-6.0
AAC450v001;Gleisbefestigung auf Beton;pc-6.0
AAC451v001;Verankerung von Spannstahl;pc-6.0
AAC452v001;Gerüstverankerung;pc-6.0
AAC453v001;Befestigung im Schutzraumbau;pc-6.0
AAC454v001;Befestigung von Fassadenplatten;pc-6.0
AAC455v001;Normalbeton, gerissen;pc-6.0
AAC456v001;Normalbeton, ungerissen;pc-6.0
AAC457v001;Spannbeton-Hohlplattendecken;pc-6.0
AAC458v001;Wetterschale, (Beton) 3-schichtiger Außenwandplatten;pc-6.0
AAC459v001;Leichtbeton (auch haufwerksporig);pc-6.0
AAC460v001;grüner Beton;pc-6.0
AAC461v001;Vollstein / Vollziegel;pc-6.0
AAC462v001;Lochstein/Lochziegel/Hohlblockstein;pc-6.0
AAC463v001;Mauerwerk, altes/unbekanntes;pc-6.0
AAC464v001;allgemeiner harter Untergrund;pc-6.0
AAC465v001;allgemeiner weicher Untergrund;pc-6.0
AAC466v001;Porenbeton;pc-6.0
AAC467v001;Plattenbaustoffe;pc-6.0
AAC468v001;Hohlräume vor tragenden Schalen;pc-6.0
AAC469v001;F30;pc-6.0
AAC470v001;F60;pc-6.0
AAC471v001;F90;pc-6.0
AAC472v001;F120;pc-6.0
AAC473v001;F180;pc-6.0
AAC474v001;M6;pc-6.0
AAC475v001;M8;pc-6.0
AAC476v001;M10;pc-6.0
AAC477v001;M12;pc-6.0
AAC478v001;M16;pc-6.0
AAC479v001;M20;pc-6.0
AAC480v001;M24;pc-6.0
AAC481v001;M30;pc-6.0
AAC482v001;Linsenkopf;pc-6.0
AAC483v001;Nagelkopf;pc-6.0
AAC484v001;Sechskantmutter;pc-6.0
AAC485v001;Hutmutter;pc-6.0
AAC486v001;Ring;pc-6.0
AAC500v001;DIN 1897;pc-6.0
AAC501v001;Werksnorm;pc-6.0
AAC520v001;PVC;pc-6.0
AAC521v001;PVC/NB;pc-6.0
AAC522v001;lila;pc-6.0
AAC523v001;Polystyrol;pc-6.0
AAC524v001;Polyäthylen;pc-6.0
AAC525v001;Stahlblech;pc-6.0
AAC526v001;Stahlblech pulverbeschichtet;pc-6.0
AAC527v001;Stahlblech lackiert;pc-6.0
AAC528v001;Pappe;pc-6.0
AAC529v001;ABS;pc-6.0
AAC530v001;SAN;pc-6.0
AAC531v001;durchbrochen;pc-6.0
AAC532v001;stirnseitig offen;pc-6.0
AAC533v001;längsseitig offen;pc-6.0
AAC534v001;Muschelgriff;pc-6.0
AAC535v001;Durchfassgriff;pc-6.0
AAC536v001;Griffleiste;pc-6.0
AAC537v001;Klappgriff;pc-6.0
AAC538v001;Schublade;pc-6.0
AAC539v001;Kippkasten;pc-6.0
AAC540v001;Stahlblech galvanisiert;pc-6.0
AAC541v001;doppelseitig;pc-6.0
AAC543v001;DIN 4569;pc-6.0
AAC544v001;DIN EN 131;pc-6.0
AAC545v001;BGV D 36/GUV 6.4;pc-6.0
AAC546v001;BGI 637;pc-6.0
AAC547v001;Sprosse;pc-6.0
AAC548v001;Stufe;pc-6.0
AAC549v001;vierteilig;pc-6.0
AAC550v001;Stahl/Holz;pc-6.0
AAC551v001;Aluminium/Holz;pc-6.0
AAC552v001;GFK/Holz;pc-6.0
AAC553v001;Stahl/Aluminium;pc-6.0
AAC554v001;Aluminium/Stahl;pc-6.0
AAC555v001;DIN 18799;pc-6.0
AAC556v001;DIN 14094;pc-6.0
AAC557v001;DIN 24532;pc-6.0
AAC558v001;Edelstahl 1.4301 (V2A);pc-6.0
AAC559v001;Edelstahl 1.4571 (V4A);pc-6.0
AAC560v001;DIN 4422 T1 (HD 1004);pc-6.0
AAC561v001;DIN 4422 (HD 1004);pc-6.0
AAC562v001;BGR 173;pc-6.0
AAC563v001;BGR 172;pc-6.0
AAC564v001;2 (max. Belastung 150 kg/m²);pc-6.0
AAC565v001;3 (max. Belastung 200kg/m²);pc-6.0
AAC566v001;GFK/Aluminium;pc-6.0
AAC567v001;Fingerkuppen gerauht;pc-6.0
AAC568v001;Hammerschlagprofil;pc-6.0
AAC570v001;schwach;pc-6.0
AAC571v001;Unvelourisierung;pc-6.0
AAC572v001;gerauht;pc-6.0
AAC573v001;starke Profilierung;pc-6.0
AAC574v001;staplerfähig;pc-6.0
AAC575v001;kranbar;pc-6.0
AAC576v001;staplerfähig/kranbar;pc-6.0
AAC577v001;einteilig mit Zentrierblech;pc-6.0
AAC578v001;Krantraverse;pc-6.0
AAC579v001;Staplertraverse;pc-6.0
AAC580v001;Stapler-/Krantraverse;pc-6.0
AAC581v001;für eine Gabelzinke;pc-6.0
AAC582v001;für zwei Gabelzinken;pc-6.0
AAC583v001;gerade durchlaufende Schnitte und enge Radien;pc-6.0
AAC584v001;gerade durchlaufende und Figurenschnitte;pc-6.0
AAC585v001;Hebelübersetzte Schere;pc-6.0
AAC586v001;Hebelübersetzte Schere, robust;pc-6.0
AAC587v001;Hebelübersetzte Schere, leicht;pc-6.0
AAC588v001;HSS, min. 65 HRC, Scherenkopf TIN beschichtet;pc-6.0
AAC589v001;HSS, min. 65 HRC;pc-6.0
AAC590v001;Edelstahl Spezial, min. 60 HRC;pc-6.0
AAC591v001;Edelstahl, min. 58 HRC;pc-6.0
AAC592v001;Stahlgriff kunststoffummantelt, selbstöffnend;pc-6.0
AAC593v001;Stahlgriff kunststoffummantelt mit Weichstoffeinlage, selbstöffnend;pc-6.0
AAC594v001;Stahlgriff geschmiedet, lackiert, selbstöffnend;pc-6.0
AAC595v001;geschmiedet, mikroverzahnt;pc-6.0
AAC596v001;rechtsschneidend;pc-6.0
AAC597v001;linksschneidend;pc-6.0
AAC598v001;Karton, einzeln SB-verpackt;pc-6.0
AAC599v001;Display;pc-6.0
AAC601v001;Stahlgriff geschmiedet, lackiert, PVC-überzogen, selbstöffnend;pc-6.0
AAC603v001;Normalausführung;pc-6.0
AAC604v001;Griff und Scherenkopf aus einem Stück geschmiedet;pc-6.0
AAC605v001;Qualitätsstahl, min. 54 HRC;pc-6.0
AAC606v001;PVC-überzogen;pc-6.0
AAC607v001;lackiert und PVC überzogen;pc-6.0
AAC608v001;lange gerade Schnitte;pc-6.0
AAC609v001;lange gerade und Figurenschnitte (große Radien);pc-6.0
AAC610v001;breites Blatt;pc-6.0
AAC611v001;kurze gerade und Figurenschnitte (große Radien);pc-6.0
AAC612v001;kreisförmige Schnitte;pc-6.0
AAC613v001;Winkel-Ausschnitte;pc-6.0
AAC614v001;rundgebogen;pc-6.0
AAC615v001;Winkelgebogen;pc-6.0
AAC618v001;mit Feder, selbstöffnend;pc-6.0
AAC619v001;PVC-überzogen, mit Feder, selbstöffnend;pc-6.0
AAC620v001;Griffaugen;pc-6.0
AAC625v001;Kunststoffgriff, selbstöffnend;pc-6.0
AAC626v001;Kunststoffgriff mit Weichstoffeinlage, selbstöffnend;pc-6.0
AAC628v001;geschlossen, vernickelt;pc-6.0
AAC629v001;geschlossen, schwarz lackiert;pc-6.0
AAC630v001;offen, vernickelt;pc-6.0
AAC631v001;offen, schwarz lackiert;pc-6.0
AAC632v001;mit Griffaugen, vernickelt;pc-6.0
AAC633v001;mit Griffaugen, schwarz lackiert;pc-6.0
AAC634v001;geschlossen, vernickelt, mit Feder und Verschlussriemen;pc-6.0
AAC635v001;geschlossen, schwarz lackiert, mit Feder und Verschlussriemen;pc-6.0
AAC636v001;gerade und vernickelt;pc-6.0
AAC637v001;gerade und poliert;pc-6.0
AAC638v001;gebogen und vernickelt;pc-6.0
AAC639v001;gebogen und poliert;pc-6.0
AAC640v001;verzahntes Messer;pc-6.0
AAC641v001;schneiden von Bandeisen/Kistenband;pc-6.0
AAC642v001;Kistenband wird beim schneiden festgeklemmt;pc-6.0
AAC643v001;lackiert, selbstöffnend;pc-6.0
AAC644v001;schneiden von mehradrigen Kabeln bis 10 mm Durchmesser;pc-6.0
AAC645v001;schneiden von Telefondraht;pc-6.0
AAC647v001;mit Griffaugen, rot lackiert;pc-6.0
AAC648v001;vernickelt und glatt;pc-6.0
AAC649v001;vernickelt und gezahnt;pc-6.0
AAC652v001;Feinstbleche;pc-6.0
AAC653v001;Papier und Tonkarton;pc-6.0
AAC654v001;Papier und Pappe;pc-6.0
AAC655v001;Kronenschere;pc-6.0
AAC656v001;Silhouettenschere;pc-6.0
AAC657v001;Taschenschere;pc-6.0
AAC658v001;Griffaugen rund;pc-6.0
AAC659v001;gerade und gezahnt;pc-6.0
AAC660v001;gerade und spitz;pc-6.0
AAC661v001;gerade und abgerundet;pc-6.0
AAC662v001;Tapezier- und Papierschere;pc-6.0
AAC663v001;Arbeitsschere;pc-6.0
AAC664v001;Arbeitsschere, robust;pc-6.0
AAC665v001;Papp- und Lederschere;pc-6.0
AAC666v001;Papp- und Lederschere, robust;pc-6.0
AAC667v001;runde Griffaugen, vernickelt;pc-6.0
AAC668v001;lange und runde Griffaugen, vernickelt;pc-6.0
AAC669v001;lange und runde Griffaugen, schwarz lackiert;pc-6.0
AAC670v001;vernickelt, untere Schneide gezahnt;pc-6.0
AAC671v001;poliert, untere Schneide gezahnt;pc-6.0
AAC672v001;Rundzange;pc-6.0
AAC673v001;Flachzange;pc-6.0
AAC674v001;Qualitätsstahl, geschmiedet;pc-6.0
AAC675v001;flache Zangenbacke;pc-6.0
AAC676v001;runde Zangenbacke;pc-6.0
AAC677v001;45° gebogen;pc-6.0
AAC678v001;90° gebogen;pc-6.0
AAC679v001;komplett brüniert;pc-6.0
AAC680v001;komplett schwarz pulverbeschichtet;pc-6.0
AAC681v001;Zange gehärtet, Kopf blank poliert;pc-6.0
AAC682v001;Piccolo-Falzzange;pc-6.0
AAC683v001;Falzzange;pc-6.0
AAC684v001;Deckzange;pc-6.0
AAC685v001;Eckfalzzange;pc-6.0
AAC686v001;Quetschfalzzarge;pc-6.0
AAC687v001;für kleine Falz- und Biegearbeiten;pc-6.0
AAC688v001;für mittlere Falz- und Biegearbeiten;pc-6.0
AAC689v001;für große Falz- und Biegearbeiten;pc-6.0
AAC692v001;Haushalts- und Nähschere;pc-6.0
AAC693v001;Mehrzweckschere;pc-6.0
AAC694v001;Kunststoff schlagfest, gerade, ovale Griffaugen;pc-6.0
AAC695v001;Kunststoff schlagfest, gerade, lange und rundes Griffauge;pc-6.0
AAC696v001;Kunststoff schlagfest, leicht abgewinkelt, langes und rundes Griffauge;pc-6.0
AAC697v001;runde Griffaugen;pc-6.0
AAC698v001;langes und rundes Griffauge;pc-6.0
AAC700v001;Leder;pc-6.0
AAC701v001;S;pc-6.0
AAC702v001;rot;pc-6.0
AAC703v001;Mischgewebe;pc-6.0
AAC704v001;S4;pc-6.0
AAC705v001;Baumwolle;pc-6.0
AAC706v001;ionisierende Strahlung;pc-6.0
AAC707v001;Damen;pc-6.0
AAC708v001;Herren;pc-6.0
AAC709v001;Mono-PUR;pc-6.0
AAC710v001;Gummi/PUR;pc-6.0
AAC711v001;XXL;pc-6.0
AAC712v001;grün;pc-6.0
AAC713v001;Kunstfaser;pc-6.0
AAC714v001;Längenangabe von 5 cm Unterschied;pc-6.0
AAC715v001;XXXL;pc-6.0
AAC716v001;XXXXL;pc-6.0
AAC717v001;XXXXXL;pc-6.0
AAC718v001;Naturfaser;pc-6.0
AAC719v001;Materialmischung;pc-6.0
AAC720v001;Kunstfaser/Chemiefaser;pc-6.0
AAC721v001;XS;pc-6.0
AAC722v001;Kunstfasermischungen;pc-6.0
AAC723v001;XXXXXXL;pc-6.0
AAC724v001;XXXXXXXL;pc-6.0
AAC725v001;Maschenware;pc-6.0
AAC726v001;EN 1149;pc-6.0
AAC727v001;EN 340;pc-6.0
AAC728v001;EN 340-3;pc-6.0
AAC729v001;Gasdicht;pc-6.0
AAC730v001;Flüssigdicht;pc-6.0
AAC731v001;Partikeldicht;pc-6.0
AAC732v001;Sprühdicht;pc-6.0
AAC733v001;begrenzt spritzdicht;pc-6.0
AAC734v001;nicht gasdicht;pc-6.0
AAC735v001;EN 467;pc-6.0
AAC736v001;Preoxgewebe mit Aluminiumblechfolie;pc-6.0
AAC737v001;Teilauszug;pc-6.0
AAC738v001;Füße;pc-6.0
AAC739v001;Sockel;pc-6.0
AAC740v001;Sitzbank;pc-6.0
AAC741v001;ohne Unterbau;pc-6.0
AAC742v001;Schlüsselloch;pc-6.0
AAC743v001;Schlitzlochung;pc-6.0
AAC744v001;SK;pc-6.0
AAC745v001;ISO;pc-6.0
AAC746v001;HSK;pc-6.0
AAC747v001;VDI;pc-6.0
AAC748v001;Zylinder;pc-6.0
AAC749v001;Capto;pc-6.0
AAC750v001;dreiseitig geschlossen;pc-6.0
AAC751v001;dreiseitig Gitter;pc-6.0
AAC752v001;Stahl verzinkt und lackiert;pc-6.0
AAC753v001;angeschrägt;pc-6.0
AAC754v001;Bleistiftspitz;pc-6.0
AAC755v001;meißelförmig;pc-6.0
AAC756v001;Sonderform;pc-6.0
AAC757v001;Dauerlötspitze/Long-Life Lötspitze;pc-6.0
AAC758v001;S-Sn63Pb37;pc-6.0
AAC759v001;S-Sn63Pb37E;pc-6.0
AAC761v001;S-Sn60Pb40E;pc-6.0
AAC762v001;S-Pb50Sn50;pc-6.0
AAC763v001;S-Pb50Sn50E;pc-6.0
AAC764v001;S-Pb55Sn45;pc-6.0
AAC765v001;S-Pb60Sn40;pc-6.0
AAC766v001;S-Pb65Sn35;pc-6.0
AAC768v001;S-Pb90Sn10;pc-6.0
AAC769v001;S-Pb92Sn8;pc-6.0
AAC770v001;S-Pb98Sn2;pc-6.0
AAC771v001;S-Sn63Pb37Sb;pc-6.0
AAC772v001;S-Sn60Pb40Sb;pc-6.0
AAC773v001;S-Pb50Sn50Sb;pc-6.0
AAC774v001;S-Pb58Sn40Sb2;pc-6.0
AAC775v001;S-Pb69Sn30Sb1;pc-6.0
AAC776v001;S-Pb74Sn25Sb1;pc-6.0
AAC777v001;S-Pb78SN20Sb2;pc-6.0
AAC778v001;S-Sn95Sb5;pc-6.0
AAC779v001;S-Pb49Sn48Bi3;pc-6.0
AAC780v001;S-Bi57Sn43;pc-6.0
AAC781v001;S-Sn50Pb32Cd18;pc-6.0
AAC783v001;S-Sn97Cu3;pc-6.0
AAC784v001;S-Sn60Pb38Cu2;pc-6.0
AAC785v001;S-Sn50Pb49Cu1;pc-6.0
AAC786v001;S-Sn50In50;pc-6.0
AAC787v001;S-Sn96Ag4;pc-6.0
AAC788v001;S-Sn97Ag3;pc-6.0
AAC789v001;S-Sn62Pb36Ag2;pc-6.0
AAC790v001;S-Sn60Pb36Ag4;pc-6.0
AAC791v001;S-Pb98Ag2;pc-6.0
AAC792v001;S-Pb95Ag5;pc-6.0
AAC793v001;S-Pb93Sn5Ag2;pc-6.0
AAC794v001;1.1.1, 1.1.2, 1.1.3, 1.3.3, 1.3.2;pc-6.0
AAC795v001;2.1.1, 2.1.2, 2.1.3, 2.1.2, 2.1.3, 2.2.1, 2.2.2, 2.2.3;pc-6.0
AAC797v001;3.1.1, 3.1.2, 3.2.1, 3.2.2;pc-6.0
AAC798v001;Stange;pc-6.0
AAC799v001;Stange (gegossen);pc-6.0
AAC800v001;Stange (extrudiert);pc-6.0
AAC801v001;Stanzformteile;pc-6.0
AAC802v001;Stab;pc-6.0
AAC803v001;Faden;pc-6.0
AAC804v001;Barren;pc-6.0
AAC805v001;Pulver;pc-6.0
AAC806v001;Auflagebügel;pc-6.0
AAC807v001;Spiralfeder;pc-6.0
AAC808v001;Trichter;pc-6.0
AAC809v001;Akku;pc-6.0
AAC810v001;Batterie;pc-6.0
AAC811v001;Entlötkolben;pc-6.0
AAC812v001;Entlötpinzette;pc-6.0
AAC813v001;Metallkassette;pc-6.0
AAC814v001;Faltschachtel;pc-6.0
AAC815v001;Dauerlötspitze;pc-6.0
AAC816v001;Teflon;pc-6.0
AAC817v001;Feuerstein;pc-6.0
AAC818v001;Piezo;pc-6.0
AAC819v001;gebogen;pc-6.0
AAC820v001;Stahl verzinkt;pc-6.0
AAC821v001;PE;pc-6.0
AAC822v001;Gitter;pc-6.0
AAC823v001;außen;pc-6.0
AAC824v001;Lamite;pc-6.0
AAC825v001;Seide;pc-6.0
AAC826v001;Arbeitsplatz;pc-6.0
AAC827v001;Lötkolben direkt;pc-6.0
AAC828v001;pastös;pc-6.0
AAC829v001;Silikon;pc-6.0
AAC830v001;Stahlwolle;pc-6.0
AAC831v001;Viskose;pc-6.0
AAC833v001;Trockenmatte mit Aluminium-Zwischenlager;pc-6.0
AAC834v001;Trockenmatte ohne Aluminium-Zwischenmatte;pc-6.0
AAC835v001;Feuchtmatte;pc-6.0
AAC836v001;digital;pc-6.0
AAC837v001;Analog;pc-6.0
AAC838v001;DIN 878;pc-6.0
AAC839v001;ähnlich DIN 878;pc-6.0
AAC840v001;Feder;pc-6.0
AAC841v001;Pneumatik;pc-6.0
AAC842v001;Digimatic;pc-6.0
AAC843v001;RS 232C;pc-6.0
AAC844v001;Optokoppler;pc-6.0
AAC845v001;mit Uhr;pc-6.0
AAC846v001;mit Nonius;pc-6.0
AAC847v001;DIN 879/T1;pc-6.0
AAC848v001;DIN 879/T2;pc-6.0
AAC849v001;DIN 2270;pc-6.0
AAC851v001;DIN 874/I;pc-6.0
AAC852v001;DIN 874/II;pc-6.0
AAC853v001;DIN 866/A;pc-6.0
AAC854v001;DIN 874/00;pc-6.0
AAC855v001;EG-Klasse I;pc-6.0
AAC856v001;EG-Klasse II;pc-6.0
AAC857v001;EG-Klasse III;pc-6.0
AAC859v001;DIN 874/0;pc-6.0
AAC860v001;Federbandstahl rostfrei;pc-6.0
AAC861v001;Chrom-Nickelstahl federhart;pc-6.0
AAC862v001;Chrom-Nickelstahl;pc-6.0
AAC863v001;Normalstahl;pc-6.0
AAC864v001;Spezialstahl gehärtet;pc-6.0
AAC865v001;Federbandstahl lackiert;pc-6.0
AAC866v001;mm/mm;pc-6.0
AAC867v001;inch/mm;pc-6.0
AAC868v001;inch/inch;pc-6.0
AAC869v001;1/2 mm/mm;pc-6.0
AAC870v001;Schwindmaß;pc-6.0
AAC871v001;Sonderteilung;pc-6.0
AAC872v001;E-Teilung/cm;pc-6.0
AAC873v001;mm/cm;pc-6.0
AAC874v001;cm;pc-6.0
AAC875v001;cm/cm;pc-6.0
AAC876v001;cm/inch;pc-6.0
AAC877v001;mm;pc-6.0
AAC878v001;dm;pc-6.0
AAC879v001;Herstellernorm;pc-6.0
AAC880v001;Chromnickelstahl rostfrei;pc-6.0
AAC882v001;Federbandstahl polyamidbeschichtet;pc-6.0
AAC883v001;Kunststoff glasfaserverstärkt;pc-6.0
AAC884v001;V-Rahmen;pc-6.0
AAC885v001;Y-Rahmen;pc-6.0
AAC886v001;gerader Rahmen;pc-6.0
AAC887v001;Kapsel;pc-6.0
AAC888v001;A (ca. 10cm nach Anfangbeschlag);pc-6.0
AAC889v001;B (ab Beschlagskante);pc-6.0
AAC890v001;C (Vorderkante Ring);pc-6.0
AAC891v001;Feststellschraube;pc-6.0
AAC892v001;Momentfeststellung;pc-6.0
AAC893v001;kombiniert Feststellschraube/Momentfeststellung;pc-6.0
AAC894v001;Rolle;pc-6.0
AAC895v001;Schieber;pc-6.0
AAC896v001;Nonius;pc-6.0
AAC897v001;Uhr;pc-6.0
AAC898v001;Stahl verchromt;pc-6.0
AAC899v001;Stahl mattverchromt;pc-6.0
AAC900v001;Stahl rostfrei;pc-6.0
AAC901v001;Spezialstahl;pc-6.0
AAC902v001;mit Stift;pc-6.0
AAC903v001;mit abgesetzter Messstange;pc-6.0
AAC904v001;mit gerader Messstange;pc-6.0
AAC905v001;Sonderanwendungen;pc-6.0
AAC906v001;Zählwerk;pc-6.0
AAC907v001;DIN 863/Teil 2;pc-6.0
AAC908v001;DIN 863;pc-6.0
AAC909v001;3A;pc-6.0
AAC910v001;3R;pc-6.0
AAC912v001;Kunststein;pc-6.0
AAC913v001;Baunivellier;pc-6.0
AAC914v001;Ingenieurnivellier;pc-6.0
AAC915v001;Präzisionsnivellier;pc-6.0
AAC916v001;400 Gon;pc-6.0
AAC917v001;360°;pc-6.0
AAC919v001;Punkt;pc-6.0
AAC920v001;Linie;pc-6.0
AAC921v001;Rotation;pc-6.0
AAC922v001;Punkt/Linie;pc-6.0
AAC923v001;DIN 866/B;pc-6.0
AAC938v001;CSM;pc-6.0
AAC939v001;FPM;pc-6.0
AAC942v001;SBR;pc-6.0
AAC948v001;graublau;pc-6.0
AAC960v001;grün/weiß;pc-6.0
AAC962v001;PP;pc-6.0
AAC967v001;Textil;pc-6.0
AAC982v001;PU;pc-6.0
AAD025v001;rot/weiß;pc-6.0
AAD036v001;PA;pc-6.0
AAD038v001;schwarz/gelb;pc-6.0
AAD044v001;Laminate;pc-6.0
AAD045v001;Sechskantkopf;pc-6.0
AAD046v001;Spezialzinkguss;pc-6.0
AAD047v001;2/8 Zoll Außengewinde;pc-6.0
AAD048v001;22,2 mm;pc-6.0
AAD049v001;Gewinde 5/8 Zoll;pc-6.0
AAD050v001;Gewinde 5/8 x 12 NC Zoll;pc-6.0
AAD051v001;Gewinde M12x1,5;pc-6.0
AAD052v001;Gewinde M10x1,25;pc-6.0
AAD053v001;Gewinde M10x1,50;pc-6.0
AAD054v001;Gewinde M14x2,00;pc-6.0
AAD055v001;Schaft 6 mm;pc-6.0
AAD056v001;SIC;pc-6.0
AAD057v001;sehr fein;pc-6.0
AAD058v001;sehr grob;pc-6.0
AAD059v001;RM;pc-6.0
AAD060v001;FHP;pc-6.0
AAD061v001;DIN 3113;pc-6.0
AAD062v001;ISO 691;pc-6.0
AAD063v001;Stahl galvanisch verzinkt;pc-6.0
AAD064v001;Stahl galvanisch verzinkt mit Gleitbeschichtung;pc-6.0
AAD066v001;nichtrostender Stahl A4;pc-6.0
AAD068v001;DIN 866/I;pc-6.0
AAD069v001;DIN 866/II;pc-6.0
AAD070v001;m/1/2 mm;pc-6.0
AAD071v001;DIN 6350;pc-6.0
AAD072v001;DIN 55027;pc-6.0
AAD073v001;DIN 55029;pc-6.0
AAD074v001;ASA B 5.9;pc-6.0
AAD075v001;Befestigung von vorne mit zylindrischer Zentrieraufnahme;pc-6.0
AAD076v001;Bohrbacke (nach außen abgestuft);pc-6.0
AAD077v001;Drehbacke (nach innen abgestuft);pc-6.0
AAD078v001;Blockbacke (ungestuft);pc-6.0
AAD079v001;Umkehraufsatzbacke (gestuft);pc-6.0
AAD080v001;Grundbacke (geschraubt);pc-6.0
AAD081v001;Aufsatzbacke (ungestuft);pc-6.0
AAD082v001;Schwenkachse;pc-6.0
AAD083v001;Zweidimensional;pc-6.0
AAD084v001;angeschraubt;pc-6.0
AAD085v001;Stahl gefräst;pc-6.0
AAD086v001;Stahl geschliffen;pc-6.0
AAD087v001;Aluminium gefräst;pc-6.0
AAD088v001;Aluminium geschliffen;pc-6.0
AAD089v001;Lochraster;pc-6.0
AAD091v001;1/2 - 20 Zoll;pc-6.0
AAD092v001;3/8 - 24 Zoll;pc-6.0
AAD093v001;5/8 - 16 Zoll;pc-6.0
AAD094v001;B10;pc-6.0
AAD095v001;B12;pc-6.0
AAD096v001;B16;pc-6.0
AAD097v001;B18;pc-6.0
AAD098v001;B22;pc-6.0
AAD099v001;B24;pc-6.0
AAD100v001;J0;pc-6.0
AAD101v001;J1;pc-6.0
AAD102v001;J2;pc-6.0
AAD103v001;J3;pc-6.0
AAD104v001;J33;pc-6.0
AAD105v001;MK0;pc-6.0
AAD106v001;MK1;pc-6.0
AAD107v001;MK2;pc-6.0
AAD108v001;MK3;pc-6.0
AAD109v001;MK4;pc-6.0
AAD110v001;MK5;pc-6.0
AAD111v001;J4;pc-6.0
AAD113v001;S2AG;pc-6.0
AAD114v001;S3T;pc-6.0
AAD115v001;S14;pc-6.0
AAD116v001;DIN 2080;pc-6.0
AAD117v001;DIN 69871-A;pc-6.0
AAD118v001;DIN 69871-AD;pc-6.0
AAD119v001;DIN 69871-B;pc-6.0
