KlasseMerkmal_Nr;Klasse_ID;Merkmal_ID;Einheit_ID;Sortier_Nr;Mussmerkmal;Klassifikationssystem_ID
2834;AAA804c004;AAA702f001;;2;TRUE;pc-6.0
2835;AAA804c004;AAA813f001;AAA001u001;3;FALSE;pc-6.0
2836;AAA804c004;AAA789f001;;4;TRUE;pc-6.0
2837;AAA804c004;AAA004f001;;5;TRUE;pc-6.0
2838;AAA804c004;AAA081f001;AAA001u001;6;TRUE;pc-6.0
2839;AAA804c004;AAA003f001;AAA002u001;7;TRUE;pc-6.0
2840;AAA805c006;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2841;AAA805c006;AAA198f001;AAA001u001;2;TRUE;pc-6.0
2842;AAA805c006;AAA811f001;AAA001u001;3;TRUE;pc-6.0
2843;AAA805c006;AAA702f001;;4;TRUE;pc-6.0
2844;AAA805c006;AAA003f001;AAA002u001;5;TRUE;pc-6.0
2845;AAA805c006;AAA397f001;;6;TRUE;pc-6.0
2846;AAA805c006;AAA815f001;;7;TRUE;pc-6.0
2847;AAA805c006;AAA789f001;;8;TRUE;pc-6.0
2848;AAA805c006;AAA026f001;;9;TRUE;pc-6.0
2849;AAA805c006;AAD140f001;;10;FALSE;pc-6.0
2850;AAA806c004;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2851;AAA806c004;AAA198f001;AAA001u001;2;TRUE;pc-6.0
2852;AAA806c004;AAA811f001;AAA001u001;3;TRUE;pc-6.0
2853;AAA806c004;AAA702f001;;4;TRUE;pc-6.0
2854;AAA806c004;AAA003f001;AAA002u001;5;TRUE;pc-6.0
2855;AAA806c004;AAA815f001;;6;TRUE;pc-6.0
2856;AAA806c004;AAA789f001;;7;TRUE;pc-6.0
2857;AAA806c004;AAA026f001;;8;TRUE;pc-6.0
2858;AAA807c004;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2859;AAA807c004;AAA816f001;;2;TRUE;pc-6.0
2860;AAA807c004;AAA702f001;;3;TRUE;pc-6.0
2861;AAA807c004;AAA817f001;;4;FALSE;pc-6.0
2862;AAA807c004;AAA003f001;AAA002u001;5;TRUE;pc-6.0
2863;AAA807c004;AAA789f001;;6;TRUE;pc-6.0
2864;AAA808c004;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2865;AAA808c004;AAA702f001;;2;TRUE;pc-6.0
2866;AAA808c004;AAA003f001;AAA002u001;3;TRUE;pc-6.0
2867;AAA808c004;AAA818f001;;4;TRUE;pc-6.0
2868;AAA808c004;AAA819f001;;5;TRUE;pc-6.0
2869;AAA808c004;AAA789f001;;6;TRUE;pc-6.0
2870;AAA809c006;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2871;AAA809c006;AAA702f001;;2;TRUE;pc-6.0
2872;AAA809c006;AAA003f001;AAA002u001;3;TRUE;pc-6.0
2873;AAA809c006;AAA820f001;;4;TRUE;pc-6.0
2874;AAA809c006;AAA789f001;;5;TRUE;pc-6.0
2875;AAA809c006;AAD140f001;;6;FALSE;pc-6.0
2876;AAA809c006;EAB466f001;AAA001u001;7;FALSE;pc-6.0
2877;AAA810c004;AAA702f001;;1;TRUE;pc-6.0
2878;AAA810c004;AAA820f001;;2;TRUE;pc-6.0
2879;AAA810c004;AAA081f001;AAA001u001;3;TRUE;pc-6.0
2880;AAA810c004;AAA789f001;;4;TRUE;pc-6.0
2881;AAA810c004;AAA003f001;AAA002u001;5;TRUE;pc-6.0
2882;AAA811c005;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2883;AAA811c005;AAA702f001;;2;TRUE;pc-6.0
2884;AAA811c005;AAA003f001;AAA002u001;3;TRUE;pc-6.0
2885;AAA811c005;AAA819f001;;4;TRUE;pc-6.0
2886;AAA811c005;AAA789f001;;5;TRUE;pc-6.0
2887;AAA811c005;AAA397f001;;6;TRUE;pc-6.0
2888;AAA812c004;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2889;AAA812c004;AAA702f001;;2;TRUE;pc-6.0
2890;AAA812c004;AAA003f001;AAA002u001;3;TRUE;pc-6.0
2891;AAA812c004;AAA819f001;;4;TRUE;pc-6.0
2892;AAA812c004;AAA789f001;;5;TRUE;pc-6.0
2893;AAA813c004;AAA081f001;AAA001u001;1;TRUE;pc-6.0
2894;AAA813c004;AAA702f001;;2;TRUE;pc-6.0
2895;AAA813c004;AAA003f001;AAA002u001;3;TRUE;pc-6.0
2896;AAA813c004;AAA819f001;;4;TRUE;pc-6.0
2897;AAA813c004;AAA789f001;;5;TRUE;pc-6.0
2898;AAA814c004;AAA702f001;;1;TRUE;pc-6.0
2899;AAA814c004;AAA819f001;;2;TRUE;pc-6.0
2900;AAA814c004;AAA081f001;AAA001u001;3;TRUE;pc-6.0
2901;AAA814c004;AAA789f001;;4;TRUE;pc-6.0
2902;AAA814c004;AAA003f001;AAA002u001;5;TRUE;pc-6.0
2903;AAA815c005;AAA702f001;;1;TRUE;pc-6.0
2904;AAA815c005;AAA822f001;;2;TRUE;pc-6.0
2905;AAA815c005;AAA026f001;;3;TRUE;pc-6.0
2906;AAA815c005;AAA819f001;;4;TRUE;pc-6.0
2907;AAA815c005;AAA397f001;;5;TRUE;pc-6.0
2908;AAA815c005;AAA081f001;AAA001u001;6;TRUE;pc-6.0
2909;AAA815c005;AAA821f001;AAA004u001;7;TRUE;pc-6.0
2910;AAA815c005;AAA789f001;;8;TRUE;pc-6.0
2911;AAA815c005;AAA824f001;;9;TRUE;pc-6.0
2912;AAA815c005;AAA823f001;AAA017u001;10;TRUE;pc-6.0
2913;AAA815c005;AAA003f001;AAA002u001;11;TRUE;pc-6.0
2914;AAA816c020;AAA825f001;AAA001u001;1;TRUE;pc-6.0
2915;AAA816c020;AAA789f001;;2;TRUE;pc-6.0
2916;AAA816c020;AAA826f001;AAA001u001;3;TRUE;pc-6.0
2917;AAA816c020;AAA829f001;;4;TRUE;pc-6.0
2918;AAA816c020;AAA827f001;AAA001u001;5;TRUE;pc-6.0
2919;AAA816c020;AAA820f001;;6;TRUE;pc-6.0
2920;AAA816c020;AAA790f001;AAA001u001;7;TRUE;pc-6.0
2921;AAA816c020;AAA791f001;AAA001u001;8;TRUE;pc-6.0
2922;AAA816c020;AAA003f001;AAA002u001;9;TRUE;pc-6.0
2923;AAA816c020;AAA678f001;AAA017u001;10;TRUE;pc-6.0
2924;AAA816c020;AAA828f001;AAA017u001;11;FALSE;pc-6.0
2925;AAA816c020;AAA792f001;;12;FALSE;pc-6.0
2926;AAA817c008;AAA952f001;;1;TRUE;pc-6.0
2927;AAA817c008;AAA967f001;;2;TRUE;pc-6.0
2928;AAA817c008;AAA953f001;AAA001u001;3;TRUE;pc-6.0
2929;AAA817c008;AAA954f001;;4;FALSE;pc-6.0
2930;AAA817c008;AAA955f001;AAA001u001;5;TRUE;pc-6.0
2931;AAA817c008;AAC132f001;AAA001u001;6;TRUE;pc-6.0
2932;AAA817c008;AAA957f001;;7;FALSE;pc-6.0
2933;AAA817c008;AAA958f001;;8;TRUE;pc-6.0
2934;AAA817c008;AAA959f001;AAA001u001;9;FALSE;pc-6.0
2935;AAA817c008;AAA960f001;AAA001u001;10;FALSE;pc-6.0
2936;AAA817c008;AAA789f001;;11;FALSE;pc-6.0
2937;AAA817c008;AAA961f001;;12;FALSE;pc-6.0
2938;AAA817c008;AAA832f001;;13;TRUE;pc-6.0
2939;AAA817c008;AAA831f001;;14;TRUE;pc-6.0
2940;AAA817c008;AAA962f001;AAA001u001;15;FALSE;pc-6.0
2941;AAA817c008;AAA004f001;;16;FALSE;pc-6.0
2942;AAA817c008;AAA964f001;;17;TRUE;pc-6.0
2943;AAA817c008;AAA965f001;;18;TRUE;pc-6.0
2944;AAA817c008;AAA966f001;;19;FALSE;pc-6.0
2945;AAA817c008;AAA776f001;AAA001u001;20;FALSE;pc-6.0
2946;AAA817c008;AAA686f001;AAA001u001;21;FALSE;pc-6.0
2947;AAA817c008;AAA081f001;AAA001u001;22;TRUE;pc-6.0
2948;AAA817c008;AAA003f001;AAA002u001;23;TRUE;pc-6.0
2949;AAA817c008;AAD140f001;;24;FALSE;pc-6.0
2950;AAA817c008;EAB025f001;;25;FALSE;pc-6.0
2951;AAA818c006;AAA952f001;;1;TRUE;pc-6.0
2952;AAA818c006;AAA968f001;;2;TRUE;pc-6.0
2953;AAA818c006;AAA967f001;;3;TRUE;pc-6.0
2954;AAA818c006;AAC132f001;AAA001u001;4;TRUE;pc-6.0
2955;AAA818c006;AAA957f001;;5;FALSE;pc-6.0
2956;AAA818c006;AAA958f001;;6;TRUE;pc-6.0
2957;AAA818c006;AAA959f001;AAA001u001;7;FALSE;pc-6.0
2958;AAA818c006;AAA960f001;AAA001u001;8;FALSE;pc-6.0
2959;AAA818c006;AAA789f001;;9;FALSE;pc-6.0
2960;AAA818c006;AAA961f001;;10;FALSE;pc-6.0
2961;AAA818c006;AAA832f001;;11;TRUE;pc-6.0
2962;AAA818c006;AAA831f001;;12;TRUE;pc-6.0
2963;AAA818c006;AAA962f001;AAA001u001;13;FALSE;pc-6.0
2964;AAA818c006;AAA004f001;;14;FALSE;pc-6.0
2965;AAA818c006;AAA964f001;;15;TRUE;pc-6.0
2966;AAA818c006;AAA965f001;;16;TRUE;pc-6.0
2967;AAA818c006;AAA969f001;;17;FALSE;pc-6.0
2968;AAA818c006;AAA966f001;;18;FALSE;pc-6.0
2969;AAA818c006;AAA776f001;AAA001u001;19;FALSE;pc-6.0
2970;AAA818c006;AAA686f001;AAA001u001;20;FALSE;pc-6.0
2971;AAA818c006;AAA081f001;AAA001u001;21;TRUE;pc-6.0
2972;AAA818c006;AAA003f001;AAA002u001;22;FALSE;pc-6.0
2973;AAA818c006;AAD140f001;;23;FALSE;pc-6.0
2974;AAA818c006;EAB025f001;;24;FALSE;pc-6.0
2975;AAA820c006;AAA678f001;AAA017u001;1;TRUE;pc-6.0
2976;AAA820c006;AAA003f001;AAA002u001;2;TRUE;pc-6.0
2977;AAA820c006;AAA792f001;;3;TRUE;pc-6.0
2978;AAA820c006;AAA004f001;;4;FALSE;pc-6.0
2979;AAA820c006;AAA967f001;;5;FALSE;pc-6.0
2980;AAA820c006;AAA833f001;;6;FALSE;pc-6.0
2981;AAA820c006;AAA702f001;;7;FALSE;pc-6.0
2982;AAA820c006;AAA834f001;AAA017u001;8;FALSE;pc-6.0
2983;AAA820c006;AAA835f001;AAA017u001;9;FALSE;pc-6.0
2984;AAA820c006;AAA836f001;AAA017u001;10;FALSE;pc-6.0
2985;AAA820c006;AAA837f001;AAA017u001;11;FALSE;pc-6.0
2986;AAA820c006;AAA838f001;AAA017u001;12;FALSE;pc-6.0
2987;AAA820c006;AAD140f001;;13;FALSE;pc-6.0
2988;AAA820c006;EAB025f001;;14;FALSE;pc-6.0
2989;AAA822c003;AAA702f001;;1;TRUE;pc-6.0
2990;AAA822c003;AAA845f001;;2;TRUE;pc-6.0
2991;AAA822c003;AAA772f001;;3;FALSE;pc-6.0
2992;AAA822c003;AAA852f001;;4;TRUE;pc-6.0
2993;AAA822c003;AAA847f001;AAA001u001;5;FALSE;pc-6.0
2994;AAA822c003;AAA003f001;AAA009u001;6;FALSE;pc-6.0
2995;AAA822c003;AAA022f001;;7;FALSE;pc-6.0
2996;AAA822c003;AAB133f001;;8;FALSE;pc-6.0
2997;AAA822c003;AAA848f001;AAA001u001;9;TRUE;pc-6.0
2998;AAA822c003;AAA849f001;AAA001u001;10;TRUE;pc-6.0
2999;AAA822c003;AAA850f001;;11;TRUE;pc-6.0
3000;AAA823c002;AAA859f001;;1;TRUE;pc-6.0
3001;AAA823c002;AAA860f001;;2;TRUE;pc-6.0
3002;AAA823c002;AAA861f001;;3;TRUE;pc-6.0
3003;AAA823c002;AAA366f001;;4;TRUE;pc-6.0
3004;AAA823c002;AAA862f001;;5;TRUE;pc-6.0
3005;AAA823c002;AAA863f001;;6;TRUE;pc-6.0
3006;AAA823c002;AAA702f001;;7;FALSE;pc-6.0
3007;AAA824c004;AAA702f001;;1;TRUE;pc-6.0
3008;AAA824c004;AAA866f001;;2;TRUE;pc-6.0
3009;AAA824c004;AAA867f001;;3;TRUE;pc-6.0
3010;AAA824c004;AAA868f001;;4;TRUE;pc-6.0
3011;AAA824c004;AAA869f001;;5;TRUE;pc-6.0
3012;AAA824c004;AAA872f001;;6;TRUE;pc-6.0
3013;AAA824c004;AAA002f001;AAA038u001;7;TRUE;pc-6.0
3014;AAA824c004;AAA367f001;AAA001u001;8;TRUE;pc-6.0
3015;AAA824c004;AAA853f001;;9;TRUE;pc-6.0
3016;AAA824c004;AAA873f001;;10;FALSE;pc-6.0
3017;AAA825c002;AAA880f001;;1;FALSE;pc-6.0
3018;AAA825c002;AAA877f001;;2;FALSE;pc-6.0
3019;AAA825c002;AAA879f001;;3;TRUE;pc-6.0
3020;AAA825c002;AAA876f001;;4;TRUE;pc-6.0
3021;AAA825c002;AAA702f001;;5;TRUE;pc-6.0
3022;AAA825c002;AAA878f001;;6;TRUE;pc-6.0
3023;AAA825c002;AAA875f001;;7;TRUE;pc-6.0
3024;AAA826c003;AAA368f001;AAA038u001;1;TRUE;pc-6.0
3025;AAA826c003;AAA367f001;AAA001u001;2;TRUE;pc-6.0
3026;AAA826c003;AAA853f001;;3;TRUE;pc-6.0
3027;AAA826c003;AAA875f001;;4;TRUE;pc-6.0
3028;AAA826c003;AAA876f001;;5;FALSE;pc-6.0
3029;AAA826c003;AAA877f001;;6;FALSE;pc-6.0
3030;AAA826c003;AAA878f001;;7;TRUE;pc-6.0
3031;AAA826c003;AAA879f001;;8;FALSE;pc-6.0
3032;AAA826c003;AAA880f001;;9;FALSE;pc-6.0
3033;AAA827c003;AAA026f001;;1;TRUE;pc-6.0
3034;AAA827c003;AAA882f001;;2;TRUE;pc-6.0
3035;AAA827c003;AAA883f001;;3;TRUE;pc-6.0
3036;AAA827c003;AAA849f001;AAA038u001;4;TRUE;pc-6.0
3037;AAA827c003;AAA884f001;;5;TRUE;pc-6.0
3038;AAA827c003;AAA368f001;AAA038u001;6;TRUE;pc-6.0
3039;AAA827c003;AAA881f001;;7;TRUE;pc-6.0
3040;AAA828c003;AAA888f001;AAA001u001;1;TRUE;pc-6.0
3041;AAA828c003;AAA887f001;AAA001u001;2;TRUE;pc-6.0
3042;AAA828c003;AAA886f001;AAA001u001;3;TRUE;pc-6.0
3043;AAA828c003;AAA889f001;AAA001u001;4;TRUE;pc-6.0
3044;AAA828c003;AAA890f001;AAA001u001;5;TRUE;pc-6.0
3045;AAA828c003;AAC510f001;AAA001u001;6;TRUE;pc-6.0
3046;AAA828c003;AAA026f001;;7;TRUE;pc-6.0
3047;AAA828c003;AAA892f001;;8;TRUE;pc-6.0
3048;AAA828c003;AAA893f001;;9;TRUE;pc-6.0
3049;AAA828c003;AAA894f001;AAA038u001;10;FALSE;pc-6.0
3050;AAA828c003;AAA895f001;AAA001u001;11;FALSE;pc-6.0
3051;AAA828c003;AAA896f001;AAA009u001;12;FALSE;pc-6.0
3052;AAA828c003;AAA897f001;AAA009u001;13;FALSE;pc-6.0
3053;AAA828c003;AAA898f001;AAA009u001;14;FALSE;pc-6.0
3054;AAA828c003;AAA863f001;;15;TRUE;pc-6.0
3055;AAA828c003;AAA702f001;;16;TRUE;pc-6.0
3056;AAA828c003;AAA885f001;AAA009u001;17;TRUE;pc-6.0
3057;AAA828c003;AAA003f001;AAA009u001;18;TRUE;pc-6.0
3058;AAA829c003;AAA901f001;;1;TRUE;pc-6.0
3059;AAA829c003;AAA702f001;;2;FALSE;pc-6.0
3060;AAA829c003;AAA910f001;AAA038u001;3;FALSE;pc-6.0
3061;AAA829c003;AAA911f001;AAA038u001;4;FALSE;pc-6.0
3062;AAA829c003;AAA909f001;AAA009u001;5;FALSE;pc-6.0
3063;AAA829c003;AAA907f001;AAA038u001;6;FALSE;pc-6.0
3064;AAA829c003;AAA863f001;;7;FALSE;pc-6.0
3065;AAA829c003;AAA857f001;;8;FALSE;pc-6.0
3066;AAA829c003;AAA903f001;;9;FALSE;pc-6.0
3067;AAA829c003;AAA902f001;;10;FALSE;pc-6.0
3068;AAA829c003;AAA913f001;;11;FALSE;pc-6.0
3069;AAA829c003;AAA905f001;AAA038u001;12;FALSE;pc-6.0
3070;AAA829c003;AAA906f001;AAA001u001;13;FALSE;pc-6.0
3071;AAA829c003;AAA904f001;;14;FALSE;pc-6.0
3072;AAA829c003;AAA900f001;;15;TRUE;pc-6.0
3073;AAA829c003;AAA859f001;;16;FALSE;pc-6.0
3074;AAA829c003;AAA915f001;;17;FALSE;pc-6.0
3075;AAA829c003;AAA912f001;AAA009u001;18;FALSE;pc-6.0
3076;AAA829c003;AAA914f001;;19;FALSE;pc-6.0
3077;AAA830c004;AAA910f001;AAA038u001;1;TRUE;pc-6.0
3078;AAA830c004;AAA918f001;AAA009u001;2;FALSE;pc-6.0
3079;AAA830c004;AAB600f001;AAA001u001;3;FALSE;pc-6.0
3080;AAA830c004;AAA920f001;;4;FALSE;pc-6.0
3081;AAA830c004;AAA916f001;AAA060u001;5;TRUE;pc-6.0
3082;AAA830c004;AAA917f001;AAA009u001;6;TRUE;pc-6.0
3083;AAA830c004;AAA906f001;AAA001u001;7;TRUE;pc-6.0
3084;AAA830c004;AAA921f001;;8;FALSE;pc-6.0
3085;AAA831c003;AAA910f001;AAA038u001;1;TRUE;pc-6.0
3086;AAA831c003;AAA916f001;AAA060u001;2;TRUE;pc-6.0
3087;AAA831c003;AAA917f001;AAA009u001;3;TRUE;pc-6.0
3088;AAA831c003;AAA906f001;AAA001u001;4;TRUE;pc-6.0
3089;AAA831c003;AAA863f001;;5;TRUE;pc-6.0
3090;AAA832c003;AAA702f001;;1;TRUE;pc-6.0
3091;AAA832c003;AAA022f001;;2;FALSE;pc-6.0
3092;AAA832c003;AAB133f001;;3;FALSE;pc-6.0
3093;AAA832c003;AAA847f001;AAA001u001;4;FALSE;pc-6.0
3094;AAA832c003;AAA849f001;AAA001u001;5;TRUE;pc-6.0
3095;AAA832c003;AAA848f001;AAA001u001;6;TRUE;pc-6.0
3096;AAA832c003;AAA772f001;;7;FALSE;pc-6.0
3097;AAA832c003;AAA003f001;AAA009u001;8;FALSE;pc-6.0
3098;AAA832c003;AAA845f001;;9;TRUE;pc-6.0
3099;AAA833c003;AAA752f001;AAA001u001;1;TRUE;pc-6.0
3100;AAA833c003;AAA702f001;;2;TRUE;pc-6.0
3101;AAA834c003;AAA002f001;AAA001u001;1;FALSE;pc-6.0
3102;AAA834c003;AAA040f001;AAA001u001;2;FALSE;pc-6.0
3103;AAA834c003;AAA923f001;;3;TRUE;pc-6.0
3104;AAA835c002;AAA924f001;AAA001u001;1;FALSE;pc-6.0
3105;AAA835c002;AAA849f001;AAA032u001;2;FALSE;pc-6.0
3106;AAA835c002;AAA923f001;;3;TRUE;pc-6.0
3107;AAA835c002;AAA925f001;;4;FALSE;pc-6.0
3108;AAA837c002;AAA948f001;;1;TRUE;pc-6.0
3109;AAA837c002;AAA031f001;AAA001u001;2;FALSE;pc-6.0
3110;AAA837c002;AAA040f001;AAA001u001;3;FALSE;pc-6.0
3111;AAA837c002;AAA472f001;AAA001u001;4;FALSE;pc-6.0
3112;AAA838c002;AAA948f001;;1;TRUE;pc-6.0
3113;AAA838c002;AAA927f001;;2;TRUE;pc-6.0
3114;AAA838c002;AAA752f001;AAA001u001;3;FALSE;pc-6.0
3115;AAA838c002;AAA040f001;AAA001u001;4;FALSE;pc-6.0
3116;AAA838c002;AAA472f001;AAA001u001;5;FALSE;pc-6.0
3117;AAA839c002;AAA951f001;;1;TRUE;pc-6.0
3118;AAA840c002;AAA951f001;;1;TRUE;pc-6.0
3119;AAA840c002;AAA928f001;AAA017u001;2;TRUE;pc-6.0
3120;AAA840c002;AAA002f001;AAA032u001;3;FALSE;pc-6.0
3121;AAA840c002;AAA040f001;AAA032u001;4;FALSE;pc-6.0
3122;AAA841c002;AAA022f001;;1;TRUE;pc-6.0
3123;AAA841c002;AAA929f001;;2;TRUE;pc-6.0
3124;AAA842c002;AAA002f001;AAA032u001;1;TRUE;pc-6.0
3125;AAA842c002;AAA040f001;AAA032u001;2;TRUE;pc-6.0
3126;AAA843c002;AAA929f001;;1;TRUE;pc-6.0
3127;AAA843c002;AAA022f001;;2;TRUE;pc-6.0
3128;AAA844c002;AAA002f001;AAA032u001;1;TRUE;pc-6.0
3129;AAA844c002;AAA040f001;AAA032u001;2;TRUE;pc-6.0
3130;AAA844c002;AAA930f001;;3;TRUE;pc-6.0
3131;AAA845c002;AAA339f001;;1;TRUE;pc-6.0
3132;AAA846c002;AAA931f001;;1;TRUE;pc-6.0
3133;AAA847c002;AAA933f001;;1;TRUE;pc-6.0
3134;AAA847c002;AAA930f001;;2;TRUE;pc-6.0
3135;AAA847c002;AAA932f001;;3;TRUE;pc-6.0
3136;AAA847c002;AAA040f001;AAA032u001;4;FALSE;pc-6.0
3137;AAA847c002;AAA002f001;AAA032u001;5;FALSE;pc-6.0
3138;AAA847c002;AAA032f001;AAA032u001;6;FALSE;pc-6.0
3139;AAA848c002;AAA934f001;;1;TRUE;pc-6.0
3140;AAA848c002;AAA935f001;;2;TRUE;pc-6.0
3141;AAA848c002;AAA936f001;;3;TRUE;pc-6.0
3142;AAA849c002;AAA937f001;;1;TRUE;pc-6.0
3143;AAA849c002;AAA938f001;;2;TRUE;pc-6.0
3144;AAA850c002;AAA031f001;AAA032u001;1;TRUE;pc-6.0
3145;AAA850c002;AAA040f001;AAA032u001;2;TRUE;pc-6.0
3146;AAA850c002;AAA472f001;AAA032u001;3;TRUE;pc-6.0
3147;AAA850c002;AAA939f001;;4;TRUE;pc-6.0
3148;AAA850c002;AAA940f001;;5;TRUE;pc-6.0
3149;AAA850c002;AAA941f001;;6;TRUE;pc-6.0
3150;AAA851c002;AAA944f001;AAA035u001;1;TRUE;pc-6.0
3151;AAA851c002;AAA942f001;;2;TRUE;pc-6.0
3152;AAA851c002;AAA943f001;;3;FALSE;pc-6.0
3153;AAA852c002;AAA678f001;AAA017u001;1;TRUE;pc-6.0
3154;AAA852c002;AAA945f001;;2;TRUE;pc-6.0
3155;AAA852c002;AAA927f001;;3;TRUE;pc-6.0
3156;AAA853c002;AAA946f001;;1;TRUE;pc-6.0
3157;AAA853c002;AAA002f001;AAA032u001;2;FALSE;pc-6.0
3158;AAA853c002;AAA947f001;;3;FALSE;pc-6.0
3159;AAA854c006;AAA952f001;;1;TRUE;pc-6.0
3160;AAA854c006;AAA970f001;AAA001u001;2;TRUE;pc-6.0
3161;AAA854c006;AAA971f001;;3;FALSE;pc-6.0
3162;AAA854c006;AAC132f001;AAA001u001;4;TRUE;pc-6.0
3163;AAA854c006;AAA957f001;;5;FALSE;pc-6.0
3164;AAA854c006;AAA958f001;;6;TRUE;pc-6.0
3165;AAA854c006;AAA959f001;AAA001u001;7;FALSE;pc-6.0
3166;AAA854c006;AAA967f001;;8;TRUE;pc-6.0
3167;AAA854c006;AAA960f001;AAA001u001;9;FALSE;pc-6.0
3168;AAA854c006;AAA789f001;;10;FALSE;pc-6.0
3169;AAA854c006;AAA961f001;;11;FALSE;pc-6.0
3170;AAA854c006;AAA831f001;;12;TRUE;pc-6.0
3171;AAA854c006;AAA962f001;AAA001u001;13;FALSE;pc-6.0
3172;AAA854c006;AAA004f001;;14;FALSE;pc-6.0
3173;AAA854c006;AAA964f001;;15;TRUE;pc-6.0
3174;AAA854c006;AAA965f001;;16;TRUE;pc-6.0
3175;AAA854c006;AAA776f001;AAA001u001;17;FALSE;pc-6.0
3176;AAA854c006;AAA686f001;AAA001u001;18;FALSE;pc-6.0
3177;AAA854c006;AAA081f001;AAA001u001;19;TRUE;pc-6.0
3178;AAA854c006;AAA003f001;AAA002u001;20;FALSE;pc-6.0
3179;AAA854c006;AAD140f001;;21;FALSE;pc-6.0
3180;AAA854c006;EAB025f001;;22;FALSE;pc-6.0
3181;AAA855c007;AAA968f001;;1;TRUE;pc-6.0
3182;AAA855c007;AAA967f001;;2;TRUE;pc-6.0
3183;AAA855c007;AAC132f001;AAA001u001;3;TRUE;pc-6.0
3184;AAA855c007;AAA957f001;;4;FALSE;pc-6.0
3185;AAA855c007;AAA958f001;;5;TRUE;pc-6.0
3186;AAA855c007;AAA959f001;AAA001u001;6;FALSE;pc-6.0
3187;AAA855c007;AAA960f001;AAA001u001;7;FALSE;pc-6.0
3188;AAA855c007;AAA952f001;;8;FALSE;pc-6.0
3189;AAA855c007;AAA789f001;;9;FALSE;pc-6.0
3190;AAA855c007;AAA961f001;;10;FALSE;pc-6.0
3191;AAA855c007;AAA004f001;;11;FALSE;pc-6.0
3192;AAA855c007;AAA964f001;;12;TRUE;pc-6.0
3193;AAA855c007;AAA972f001;;13;TRUE;pc-6.0
3194;AAA855c007;AAA965f001;;14;TRUE;pc-6.0
3195;AAA855c007;AAA776f001;AAA001u001;15;FALSE;pc-6.0
3196;AAA855c007;AAA686f001;AAA001u001;16;FALSE;pc-6.0
3197;AAA855c007;AAA081f001;AAA001u001;17;TRUE;pc-6.0
3198;AAA855c007;AAA003f001;AAA002u001;18;FALSE;pc-6.0
3199;AAA855c007;AAD140f001;;19;FALSE;pc-6.0
3200;AAA855c007;EAB025f001;;20;FALSE;pc-6.0
3201;AAA857c002;AAA002f001;AAA001u001;1;TRUE;pc-6.0
3202;AAA857c002;AAA040f001;AAA001u001;2;TRUE;pc-6.0
3203;AAA857c002;AAA031f001;AAA001u001;3;TRUE;pc-6.0
3204;AAA857c002;AAA973f001;;4;TRUE;pc-6.0
3205;AAA857c002;AAA446f001;;5;TRUE;pc-6.0
3206;AAA857c002;AAA974f001;;6;TRUE;pc-6.0
3207;AAA857c002;AAA003f001;AAA009u001;7;TRUE;pc-6.0
3208;AAA858c003;AAA040f001;AAA001u001;1;TRUE;pc-6.0
3209;AAA858c003;AAA407f001;AAA001u001;2;TRUE;pc-6.0
3210;AAA858c003;AAA446f001;;3;TRUE;pc-6.0
3211;AAA858c003;AAA350f001;AAA038u001;4;TRUE;pc-6.0
3212;AAA858c003;AAA975f001;;5;TRUE;pc-6.0
3213;AAA858c003;AAA003f001;AAA061u001;6;TRUE;pc-6.0
3214;AAA858c003;AAA348f001;AAA027u001;7;TRUE;pc-6.0
3215;AAA858c003;AAA349f001;AAA027u001;8;TRUE;pc-6.0
3216;AAA858c003;AAA358f001;;9;TRUE;pc-6.0
3217;AAA858c003;AAA976f001;;10;FALSE;pc-6.0
3218;AAA859c002;AAA040f001;AAA001u001;1;TRUE;pc-6.0
3219;AAA859c002;AAA003f001;AAA061u001;2;TRUE;pc-6.0
3220;AAA859c002;AAA002f001;AAA001u001;3;TRUE;pc-6.0
3221;AAA859c002;AAA973f001;;4;TRUE;pc-6.0
3222;AAA859c002;AAA407f001;AAA001u001;5;TRUE;pc-6.0
3223;AAA859c002;AAA446f001;;6;TRUE;pc-6.0
3224;AAA860c003;AAA982f001;;1;TRUE;pc-6.0
3225;AAA860c003;AAA040f001;AAA001u001;2;TRUE;pc-6.0
3226;AAA860c003;AAA002f001;AAA038u001;3;TRUE;pc-6.0
3227;AAA860c003;AAA981f001;;4;TRUE;pc-6.0
3228;AAA860c003;AAA979f001;AAA001u001;5;TRUE;pc-6.0
3229;AAA860c003;AAA980f001;AAA001u001;6;TRUE;pc-6.0
3230;AAA860c003;AAA446f001;;7;TRUE;pc-6.0
3231;AAA860c003;AAA407f001;AAA001u001;8;TRUE;pc-6.0
3232;AAA860c003;AAA293f001;;9;TRUE;pc-6.0
3233;AAA860c003;AAA983f001;;10;TRUE;pc-6.0
3234;AAA860c003;AAA358f001;;11;TRUE;pc-6.0
3235;AAA860c003;AAA003f001;AAA061u001;12;TRUE;pc-6.0
3236;AAA865c042;AAB996f001;;1;TRUE;pc-6.0
