KlasseSchlagwort_Nr;Klasse_ID;Schlagwort_ID;Klassifikationssystem_ID
7163;AAB214c004;AAC860s001;pc-5.0
7164;AAB214c004;AAE846s001;pc-5.0
7165;AAB214c004;AAE869s001;pc-5.0
7166;AAB214c004;AAE878s001;pc-5.0
7167;AAB215c002;AAC860s001;pc-5.0
7168;AAB215c002;AAC900s001;pc-5.0
7169;AAB215c002;AAE972s001;pc-5.0
7170;AAB215c002;AAE973s001;pc-5.0
7171;AAB216c002;AAC860s001;pc-5.0
7172;AAB216c002;AAE033s001;pc-5.0
7173;AAB216c002;AAE847s001;pc-5.0
7174;AAB216c002;AAE848s001;pc-5.0
7175;AAB216c002;AAF037s001;pc-5.0
7176;AAB217c040;AAC860s001;pc-5.0
7177;AAB217c040;AAE849s001;pc-5.0
7178;AAB217c040;AAE850s001;pc-5.0
7179;AAB217c040;AAE869s001;pc-5.0
7180;AAB217c040;AAE878s001;pc-5.0
7181;AAB217c040;EAJ426s001;pc-5.0
7182;AAB218c002;AAC860s001;pc-5.0
7183;AAB218c002;AAE851s001;pc-5.0
7184;AAB218c002;AAE852s001;pc-5.0
7185;AAB218c002;AAE869s001;pc-5.0
7186;AAB218c002;AAE878s001;pc-5.0
7187;AAB219c002;AAC860s001;pc-5.0
7188;AAB219c002;AAE033s001;pc-5.0
7189;AAB219c002;AAE757s001;pc-5.0
7190;AAB219c002;AAE758s001;pc-5.0
7191;AAB219c002;AAE853s001;pc-5.0
7192;AAB219c002;AAE854s001;pc-5.0
7193;AAB219c002;AAI341s001;pc-5.0
7194;AAB220c002;AAC860s001;pc-5.0
7195;AAB220c002;AAE033s001;pc-5.0
7196;AAB220c002;AAE762s001;pc-5.0
7197;AAB220c002;AAE855s001;pc-5.0
7198;AAB220c002;AAI344s001;pc-5.0
7199;AAB220c002;AAI348s001;pc-5.0
7200;AAB221c002;AAC860s001;pc-5.0
7201;AAB221c002;AAE033s001;pc-5.0
7202;AAB221c002;AAE815s001;pc-5.0
7203;AAB221c002;AAE816s001;pc-5.0
7204;AAB221c002;AAE856s001;pc-5.0
7205;AAB221c002;AAE857s001;pc-5.0
7206;AAB221c002;AAI349s001;pc-5.0
7207;AAB222c002;AAC860s001;pc-5.0
7208;AAB222c002;AAE033s001;pc-5.0
7209;AAB222c002;AAE858s001;pc-5.0
7210;AAB222c002;AAE859s001;pc-5.0
7211;AAB222c002;AAE946s001;pc-5.0
7212;AAB223c002;AAC860s001;pc-5.0
7213;AAB223c002;AAE033s001;pc-5.0
7214;AAB223c002;AAE860s001;pc-5.0
7215;AAB223c002;AAF010s001;pc-5.0
7216;AAB223c002;AAI355s001;pc-5.0
7217;AAB224c002;AAC860s001;pc-5.0
7218;AAB224c002;AAE033s001;pc-5.0
7219;AAB224c002;AAE861s001;pc-5.0
7220;AAB224c002;AAE862s001;pc-5.0
7221;AAB224c002;AAF037s001;pc-5.0
7222;AAB225c018;AAC860s001;pc-5.0
7223;AAB225c018;AAE865s001;pc-5.0
7224;AAB225c018;AAE877s001;pc-5.0
7225;AAB225c018;AAE878s001;pc-5.0
7226;AAB225c018;AAE879s001;pc-5.0
7227;AAB225c018;AAI323s001;pc-5.0
7228;AAB225c018;EAJ486s001;pc-5.0
7229;AAB226c201;AAC860s001;pc-5.0
7230;AAB226c201;AAE029s001;pc-5.0
7231;AAB226c201;AAE866s001;pc-5.0
7232;AAB226c201;AAE935s001;pc-5.0
7233;AAB226c201;EAJ494s001;pc-5.0
7234;AAB228c048;AAC860s001;pc-5.0
7235;AAB228c048;AAE878s001;pc-5.0
7236;AAB228c048;AAE881s001;pc-5.0
7237;AAB228c048;AAF273s001;pc-5.0
7238;AAB228c048;AAF274s001;pc-5.0
7239;AAB228c048;AAF275s001;pc-5.0
7240;AAB228c048;AAF989s001;pc-5.0
7241;AAB228c048;AAG442s001;pc-5.0
7242;AAB228c048;AAI324s001;pc-5.0
7243;AAB228c048;AAI325s001;pc-5.0
7244;AAB232c049;AAC860s001;pc-5.0
7245;AAB232c049;AAE877s001;pc-5.0
7246;AAB232c049;AAE878s001;pc-5.0
7247;AAB232c049;AAE879s001;pc-5.0
7248;AAB232c049;AAI323s001;pc-5.0
7249;AAB233c013;AAC860s001;pc-5.0
7250;AAB233c013;AAE878s001;pc-5.0
7251;AAB233c013;AAE883s001;pc-5.0
7252;AAB233c013;AAI326s001;pc-5.0
7253;AAB234c002;AAE884s001;pc-5.0
7254;AAB234c002;AAF028s001;pc-5.0
7255;AAB234c002;AAF029s001;pc-5.0
7256;AAB234c002;AAF030s001;pc-5.0
7257;AAB235c003;AAE885s001;pc-5.0
7258;AAB235c003;AAF028s001;pc-5.0
7259;AAB235c003;AAF029s001;pc-5.0
7260;AAB235c003;AAF030s001;pc-5.0
7261;AAB236c002;AAE886s001;pc-5.0
7262;AAB236c002;AAF028s001;pc-5.0
7263;AAB236c002;AAF029s001;pc-5.0
7264;AAB236c002;AAF030s001;pc-5.0
7265;AAB237c002;AAE887s001;pc-5.0
7266;AAB237c002;AAF028s001;pc-5.0
7267;AAB237c002;AAF029s001;pc-5.0
7268;AAB237c002;AAF030s001;pc-5.0
7269;AAB238c002;AAE888s001;pc-5.0
7270;AAB238c002;AAF028s001;pc-5.0
7271;AAB238c002;AAF029s001;pc-5.0
7272;AAB238c002;AAF030s001;pc-5.0
7273;AAB240c002;AAE034s001;pc-5.0
7274;AAB240c002;AAE889s001;pc-5.0
7275;AAB240c002;AAE932s001;pc-5.0
7276;AAB241c002;AAE034s001;pc-5.0
7277;AAB241c002;AAE890s001;pc-5.0
7278;AAB241c002;AAE932s001;pc-5.0
7279;AAB242c002;AAE034s001;pc-5.0
7280;AAB242c002;AAE891s001;pc-5.0
7281;AAB242c002;AAE933s001;pc-5.0
7282;AAB243c002;AAE034s001;pc-5.0
7283;AAB243c002;AAE892s001;pc-5.0
7284;AAB243c002;AAE933s001;pc-5.0
7285;AAB244c002;AAE034s001;pc-5.0
7286;AAB244c002;AAE893s001;pc-5.0
7287;AAB244c002;AAE934s001;pc-5.0
7288;AAB245c002;AAE034s001;pc-5.0
7289;AAB245c002;AAE894s001;pc-5.0
7290;AAB245c002;AAE934s001;pc-5.0
7291;AAB246c002;AAE034s001;pc-5.0
7292;AAB246c002;AAE895s001;pc-5.0
7293;AAB246c002;AAE932s001;pc-5.0
7294;AAB247c002;AAE034s001;pc-5.0
7295;AAB247c002;AAE896s001;pc-5.0
7296;AAB247c002;AAE932s001;pc-5.0
7297;AAB248c002;AAE034s001;pc-5.0
7298;AAB248c002;AAE897s001;pc-5.0
7299;AAB248c002;AAE933s001;pc-5.0
7300;AAB249c002;AAE034s001;pc-5.0
7301;AAB249c002;AAE898s001;pc-5.0
7302;AAB249c002;AAE933s001;pc-5.0
7303;AAB250c002;AAE034s001;pc-5.0
7304;AAB250c002;AAE899s001;pc-5.0
7305;AAB250c002;AAE934s001;pc-5.0
7306;AAB251c002;AAE034s001;pc-5.0
7307;AAB251c002;AAE900s001;pc-5.0
7308;AAB251c002;AAE934s001;pc-5.0
7309;AAB252c002;AAE901s001;pc-5.0
7310;AAB252c002;AAF028s001;pc-5.0
7311;AAB252c002;AAF029s001;pc-5.0
7312;AAB252c002;AAF030s001;pc-5.0
7313;AAB252c002;AAF996s001;pc-5.0
7314;AAB253c002;AAE902s001;pc-5.0
7315;AAB253c002;AAF028s001;pc-5.0
7316;AAB253c002;AAF029s001;pc-5.0
7317;AAB253c002;AAF030s001;pc-5.0
7318;AAB253c002;AAF997s001;pc-5.0
7319;AAB254c002;AAE903s001;pc-5.0
7320;AAB254c002;AAF028s001;pc-5.0
7321;AAB254c002;AAF029s001;pc-5.0
7322;AAB254c002;AAF030s001;pc-5.0
7323;AAB254c002;AAF998s001;pc-5.0
7324;AAB255c002;AAE904s001;pc-5.0
7325;AAB255c002;AAF028s001;pc-5.0
7326;AAB255c002;AAF029s001;pc-5.0
7327;AAB255c002;AAF030s001;pc-5.0
7328;AAB255c002;AAF999s001;pc-5.0
7329;AAB259c002;AAE034s001;pc-5.0
7330;AAB259c002;AAE910s001;pc-5.0
7331;AAB259c002;AAE932s001;pc-5.0
7332;AAB260c002;AAE034s001;pc-5.0
7333;AAB260c002;AAE911s001;pc-5.0
7334;AAB260c002;AAE932s001;pc-5.0
7335;AAB261c002;AAE034s001;pc-5.0
7336;AAB261c002;AAE912s001;pc-5.0
7337;AAB261c002;AAE933s001;pc-5.0
7338;AAB262c002;AAE034s001;pc-5.0
7339;AAB262c002;AAE913s001;pc-5.0
7340;AAB262c002;AAE933s001;pc-5.0
7341;AAB263c002;AAE034s001;pc-5.0
7342;AAB263c002;AAE914s001;pc-5.0
7343;AAB263c002;AAE934s001;pc-5.0
7344;AAB264c002;AAE034s001;pc-5.0
7345;AAB264c002;AAE915s001;pc-5.0
7346;AAB264c002;AAE934s001;pc-5.0
7347;AAB267c019;AAC860s001;pc-5.0
7348;AAB267c019;AAE869s001;pc-5.0
7349;AAB267c019;AAE878s001;pc-5.0
7350;AAB267c019;AAE918s001;pc-5.0
7351;AAB267c019;AAE919s001;pc-5.0
7352;AAB267c019;EAJ107s001;pc-5.0
7353;AAB268c002;AAC860s001;pc-5.0
7354;AAB268c002;AAE026s001;pc-5.0
7355;AAB268c002;AAE863s001;pc-5.0
7356;AAB268c002;AAE864s001;pc-5.0
7357;AAB268c002;AAE920s001;pc-5.0
7358;AAB268c002;AAI313s001;pc-5.0
7359;AAB269c002;AAC860s001;pc-5.0
7360;AAB269c002;AAE026s001;pc-5.0
7361;AAB269c002;AAE921s001;pc-5.0
7362;AAB269c002;AAF056s001;pc-5.0
7363;AAB269c002;AAI318s001;pc-5.0
7364;AAB270c002;AAC860s001;pc-5.0
7365;AAB270c002;AAE869s001;pc-5.0
7366;AAB270c002;AAE878s001;pc-5.0
7367;AAB270c002;AAE922s001;pc-5.0
7368;AAB270c002;AAE923s001;pc-5.0
7369;AAB270c002;EAH343s001;pc-5.0
7370;AAB272c002;AAC860s001;pc-5.0
7371;AAB272c002;AAE026s001;pc-5.0
7372;AAB272c002;AAE863s001;pc-5.0
7373;AAB272c002;AAE864s001;pc-5.0
7374;AAB272c002;AAE926s001;pc-5.0
7375;AAB272c002;AAE927s001;pc-5.0
7376;AAB272c002;AAI313s001;pc-5.0
7377;AAB276c002;AAC860s001;pc-5.0
7378;AAB276c002;AAC903s001;pc-5.0
7379;AAB276c002;AAE972s001;pc-5.0
7380;AAB276c002;AAE973s001;pc-5.0
7381;AAB277c002;AAC860s001;pc-5.0
7382;AAB277c002;AAC901s001;pc-5.0
7383;AAB277c002;AAE972s001;pc-5.0
7384;AAB277c002;AAE973s001;pc-5.0
7385;AAB278c002;AAE034s001;pc-5.0
7386;AAB278c002;AAE932s001;pc-5.0
7387;AAB278c002;AAE937s001;pc-5.0
7388;AAB279c002;AAE034s001;pc-5.0
7389;AAB279c002;AAE932s001;pc-5.0
7390;AAB279c002;AAE938s001;pc-5.0
7391;AAB280c002;AAE034s001;pc-5.0
7392;AAB280c002;AAE933s001;pc-5.0
7393;AAB280c002;AAE939s001;pc-5.0
7394;AAB281c002;AAE034s001;pc-5.0
7395;AAB281c002;AAE933s001;pc-5.0
7396;AAB281c002;AAE940s001;pc-5.0
7397;AAB282c002;AAE034s001;pc-5.0
7398;AAB282c002;AAE934s001;pc-5.0
7399;AAB282c002;AAE941s001;pc-5.0
7400;AAB283c002;AAE034s001;pc-5.0
7401;AAB283c002;AAE934s001;pc-5.0
7402;AAB283c002;AAE942s001;pc-5.0
7403;AAB284c002;AAC860s001;pc-5.0
7404;AAB284c002;AAE026s001;pc-5.0
7405;AAB284c002;AAE943s001;pc-5.0
7406;AAB284c002;AAF056s001;pc-5.0
7407;AAB285c002;AAC860s001;pc-5.0
7408;AAB285c002;AAE869s001;pc-5.0
7409;AAB285c002;AAE878s001;pc-5.0
7410;AAB285c002;AAE944s001;pc-5.0
7411;AAB286c002;AAC860s001;pc-5.0
7412;AAB286c002;AAE945s001;pc-5.0
7413;AAB286c002;AAE972s001;pc-5.0
7414;AAB286c002;AAE973s001;pc-5.0
7415;AAB289c002;AAE034s001;pc-5.0
7416;AAB289c002;AAE932s001;pc-5.0
7417;AAB289c002;AAE949s001;pc-5.0
7418;AAB289c002;AAE950s001;pc-5.0
7419;AAB290c002;AAE034s001;pc-5.0
7420;AAB290c002;AAE933s001;pc-5.0
7421;AAB290c002;AAE951s001;pc-5.0
7422;AAB291c002;AAE034s001;pc-5.0
7423;AAB291c002;AAE934s001;pc-5.0
7424;AAB291c002;AAE953s001;pc-5.0
7425;AAB291c002;AAE954s001;pc-5.0
7426;AAB292c002;AAC860s001;pc-5.0
7427;AAB292c002;AAE033s001;pc-5.0
7428;AAB292c002;AAE757s001;pc-5.0
7429;AAB292c002;AAE758s001;pc-5.0
7430;AAB292c002;AAE956s001;pc-5.0
7431;AAB292c002;AAE957s001;pc-5.0
7432;AAB292c002;AAI341s001;pc-5.0
7433;AAB293c002;AAC860s001;pc-5.0
7434;AAB293c002;AAE033s001;pc-5.0
7435;AAB293c002;AAE762s001;pc-5.0
7436;AAB293c002;AAE958s001;pc-5.0
7437;AAB293c002;AAI345s001;pc-5.0
7438;AAB293c002;AAI348s001;pc-5.0
7439;AAB294c002;AAC860s001;pc-5.0
7440;AAB294c002;AAE033s001;pc-5.0
7441;AAB294c002;AAE815s001;pc-5.0
7442;AAB294c002;AAE816s001;pc-5.0
7443;AAB294c002;AAE959s001;pc-5.0
7444;AAB294c002;AAE960s001;pc-5.0
7445;AAB294c002;AAI349s001;pc-5.0
7446;AAB295c002;AAC860s001;pc-5.0
7447;AAB295c002;AAE033s001;pc-5.0
7448;AAB295c002;AAE946s001;pc-5.0
7449;AAB295c002;AAE961s001;pc-5.0
7450;AAB295c002;AAE962s001;pc-5.0
7451;AAB296c002;AAC860s001;pc-5.0
7452;AAB296c002;AAE033s001;pc-5.0
7453;AAB296c002;AAE963s001;pc-5.0
7454;AAB296c002;AAE977s001;pc-5.0
7455;AAB296c002;AAE978s001;pc-5.0
7456;AAB296c002;AAI350s001;pc-5.0
7457;AAB296c002;AAI351s001;pc-5.0
7458;AAB297c002;AAC860s001;pc-5.0
7459;AAB297c002;AAE033s001;pc-5.0
7460;AAB297c002;AAE964s001;pc-5.0
7461;AAB297c002;AAF010s001;pc-5.0
7462;AAB297c002;AAI356s001;pc-5.0
7463;AAB297c002;EAK585s001;pc-5.0
7464;AAB298c002;AAC860s001;pc-5.0
7465;AAB298c002;AAE033s001;pc-5.0
7466;AAB298c002;AAE965s001;pc-5.0
7467;AAB298c002;AAE966s001;pc-5.0
7468;AAB298c002;AAF037s001;pc-5.0
7469;AAB299c002;AAC860s001;pc-5.0
7470;AAB299c002;AAE033s001;pc-5.0
7471;AAB299c002;AAE955s001;pc-5.0
7472;AAB299c002;AAE970s001;pc-5.0
7473;AAB299c002;AAE971s001;pc-5.0
7474;AAB300c002;AAC860s001;pc-5.0
7475;AAB300c002;AAE026s001;pc-5.0
7476;AAB300c002;AAE974s001;pc-5.0
7477;AAB300c002;AAF056s001;pc-5.0
7478;AAB301c002;AAC860s001;pc-5.0
7479;AAB301c002;AAC897s001;pc-5.0
7480;AAB301c002;AAE972s001;pc-5.0
7481;AAB301c002;AAE973s001;pc-5.0
7482;AAB301c002;AAE975s001;pc-5.0
7483;AAB302c139;AAC860s001;pc-5.0
7484;AAB302c139;AAC868s001;pc-5.0
7485;AAB302c139;AAE029s001;pc-5.0
7486;AAB302c139;AAE935s001;pc-5.0
7487;AAB302c139;AAI336s001;pc-5.0
7488;AAB302c139;EAJ750s001;pc-5.0
7489;AAB303c002;AAC860s001;pc-5.0
7490;AAB303c002;AAE033s001;pc-5.0
7491;AAB303c002;AAE976s001;pc-5.0
7492;AAB303c002;AAE977s001;pc-5.0
7493;AAB303c002;AAE978s001;pc-5.0
7494;AAB303c002;AAI350s001;pc-5.0
7495;AAB303c002;AAI352s001;pc-5.0
7496;AAB304c002;AAE979s001;pc-5.0
7497;AAB304c002;AAF028s001;pc-5.0
7498;AAB304c002;AAF029s001;pc-5.0
7499;AAB304c002;AAF030s001;pc-5.0
7500;AAB306c110;AAC860s001;pc-5.0
7501;AAB306c110;AAE030s001;pc-5.0
7502;AAB306c110;AAE982s001;pc-5.0
7503;AAB306c110;AAE983s001;pc-5.0
7504;AAB307c002;AAC860s001;pc-5.0
7505;AAB307c002;AAC902s001;pc-5.0
7506;AAB307c002;AAE972s001;pc-5.0
7507;AAB307c002;AAE973s001;pc-5.0
7508;AAB308c002;AAC860s001;pc-5.0
7509;AAB308c002;AAC896s001;pc-5.0
7510;AAB308c002;AAE972s001;pc-5.0
7511;AAB308c002;AAE973s001;pc-5.0
7512;AAB308c002;AAG028s001;pc-5.0
7513;AAB309c002;AAC860s001;pc-5.0
7514;AAB309c002;AAE972s001;pc-5.0
7515;AAB309c002;AAE973s001;pc-5.0
7516;AAB309c002;AAE984s001;pc-5.0
7517;AAB309c002;AAE985s001;pc-5.0
7518;AAB310c002;AAC860s001;pc-5.0
7519;AAB310c002;AAE986s001;pc-5.0
7520;AAB310c002;AAI339s001;pc-5.0
7521;AAB311c122;AAC860s001;pc-5.0
7522;AAB311c122;AAE030s001;pc-5.0
7523;AAB311c122;AAE987s001;pc-5.0
7524;AAB311c122;AAE990s001;pc-5.0
7525;AAB320c002;AAC860s001;pc-5.0
7526;AAB320c002;AAE033s001;pc-5.0
7527;AAB320c002;AAF005s001;pc-5.0
7528;AAB320c002;AAF006s001;pc-5.0
7529;AAB320c002;AAF037s001;pc-5.0
7530;AAB321c002;AAC860s001;pc-5.0
7531;AAB321c002;AAE033s001;pc-5.0
7532;AAB321c002;AAE757s001;pc-5.0
7533;AAB321c002;AAE758s001;pc-5.0
7534;AAB321c002;AAF007s001;pc-5.0
7535;AAB321c002;AAF008s001;pc-5.0
7536;AAB321c002;AAI341s001;pc-5.0
7537;AAB322c002;AAC860s001;pc-5.0
7538;AAB322c002;AAE033s001;pc-5.0
7539;AAB322c002;AAE762s001;pc-5.0
7540;AAB322c002;AAF009s001;pc-5.0
7541;AAB322c002;AAI346s001;pc-5.0
7542;AAB322c002;AAI348s001;pc-5.0
7543;AAB323c002;AAC860s001;pc-5.0
7544;AAB323c002;AAE033s001;pc-5.0
7545;AAB323c002;AAE815s001;pc-5.0
7546;AAB323c002;AAE816s001;pc-5.0
7547;AAB323c002;AAF011s001;pc-5.0
7548;AAB323c002;AAF012s001;pc-5.0
7549;AAB323c002;AAI349s001;pc-5.0
7550;AAB324c002;AAC860s001;pc-5.0
7551;AAB324c002;AAE033s001;pc-5.0
7552;AAB324c002;AAE946s001;pc-5.0
7553;AAB324c002;AAF013s001;pc-5.0
7554;AAB324c002;AAF014s001;pc-5.0
7555;AAB325c002;AAC860s001;pc-5.0
7556;AAB325c002;AAE033s001;pc-5.0
7557;AAB325c002;AAF010s001;pc-5.0
7558;AAB325c002;AAF015s001;pc-5.0
7559;AAB325c002;AAI357s001;pc-5.0
7560;AAB326c002;AAC860s001;pc-5.0
7561;AAB326c002;AAC898s001;pc-5.0
7562;AAB326c002;AAE972s001;pc-5.0
7563;AAB326c002;AAE973s001;pc-5.0
7564;AAB327c002;AAC860s001;pc-5.0
7565;AAB327c002;AAE033s001;pc-5.0
7566;AAB327c002;AAE757s001;pc-5.0
7567;AAB327c002;AAE758s001;pc-5.0
7568;AAB327c002;AAF017s001;pc-5.0
7569;AAB327c002;AAF018s001;pc-5.0
7570;AAB327c002;AAI341s001;pc-5.0
7571;AAB328c002;AAC860s001;pc-5.0
7572;AAB328c002;AAE033s001;pc-5.0
7573;AAB328c002;AAE762s001;pc-5.0
7574;AAB328c002;AAE763s001;pc-5.0
7575;AAB328c002;AAF019s001;pc-5.0
7576;AAB328c002;AAI347s001;pc-5.0
7577;AAB328c002;AAI348s001;pc-5.0
7578;AAB329c002;AAC860s001;pc-5.0
7579;AAB329c002;AAE033s001;pc-5.0
7580;AAB329c002;AAE815s001;pc-5.0
7581;AAB329c002;AAE816s001;pc-5.0
7582;AAB329c002;AAF020s001;pc-5.0
7583;AAB329c002;AAF021s001;pc-5.0
7584;AAB329c002;AAI349s001;pc-5.0
7585;AAB330c002;AAC860s001;pc-5.0
7586;AAB330c002;AAE033s001;pc-5.0
7587;AAB330c002;AAE946s001;pc-5.0
7588;AAB330c002;AAF022s001;pc-5.0
7589;AAB330c002;AAF023s001;pc-5.0
7590;AAB331c002;AAC860s001;pc-5.0
7591;AAB331c002;AAE033s001;pc-5.0
7592;AAB331c002;AAF010s001;pc-5.0
7593;AAB331c002;AAF024s001;pc-5.0
7594;AAB331c002;AAI265s001;pc-5.0
7595;AAB332c002;AAC860s001;pc-5.0
7596;AAB332c002;AAE033s001;pc-5.0
7597;AAB332c002;AAF025s001;pc-5.0
7598;AAB332c002;AAF026s001;pc-5.0
7599;AAB332c002;AAF037s001;pc-5.0
7600;AAB333c003;AAF027s001;pc-5.0
7601;AAB333c003;AAF028s001;pc-5.0
7602;AAB333c003;AAF029s001;pc-5.0
7603;AAB333c003;AAF030s001;pc-5.0
7604;AAB334c002;AAC860s001;pc-5.0
7605;AAB334c002;AAC892s001;pc-5.0
7606;AAB334c002;AAE972s001;pc-5.0
7607;AAB334c002;AAE973s001;pc-5.0
7608;AAB334c002;AAG030s001;pc-5.0
7609;AAB335c002;AAC860s001;pc-5.0
7610;AAB335c002;AAC893s001;pc-5.0
7611;AAB335c002;AAE972s001;pc-5.0
7612;AAB335c002;AAE973s001;pc-5.0
7613;AAB335c002;AAG031s001;pc-5.0
7614;AAB336c002;AAC860s001;pc-5.0
7615;AAB336c002;AAC894s001;pc-5.0
7616;AAB336c002;AAC895s001;pc-5.0
7617;AAB336c002;AAE972s001;pc-5.0
7618;AAB336c002;AAE973s001;pc-5.0
7619;AAB336c002;AAG032s001;pc-5.0
7620;AAB336c002;AAI338s001;pc-5.0
7621;AAB337c002;AAC860s001;pc-5.0
7622;AAB337c002;AAE033s001;pc-5.0
7623;AAB337c002;AAE757s001;pc-5.0
7624;AAB337c002;AAE758s001;pc-5.0
7625;AAB337c002;AAF031s001;pc-5.0
7626;AAB337c002;AAF032s001;pc-5.0
7627;AAB337c002;AAI341s001;pc-5.0
7628;AAB338c002;AAC860s001;pc-5.0
7629;AAB338c002;AAE033s001;pc-5.0
7630;AAB338c002;AAE815s001;pc-5.0
7631;AAB338c002;AAE816s001;pc-5.0
7632;AAB338c002;AAF033s001;pc-5.0
7633;AAB338c002;AAF034s001;pc-5.0
7634;AAB338c002;AAI349s001;pc-5.0
7635;AAB339c002;AAC860s001;pc-5.0
7636;AAB339c002;AAE033s001;pc-5.0
7637;AAB339c002;AAE946s001;pc-5.0
7638;AAB339c002;AAF035s001;pc-5.0
7639;AAB339c002;AAF036s001;pc-5.0
7640;AAB340c002;AAC860s001;pc-5.0
7641;AAB340c002;AAC905s001;pc-5.0
7642;AAB340c002;AAC906s001;pc-5.0
7643;AAB340c002;AAE972s001;pc-5.0
7644;AAB340c002;AAE973s001;pc-5.0
7645;AAB341c002;AAC860s001;pc-5.0
7646;AAB341c002;AAE869s001;pc-5.0
7647;AAB341c002;AAE878s001;pc-5.0
7648;AAB341c002;AAF039s001;pc-5.0
7649;AAB341c002;AAI322s001;pc-5.0
7650;AAB343c048;AAC860s001;pc-5.0
7651;AAB343c048;AAC869s001;pc-5.0
7652;AAB343c048;AAE029s001;pc-5.0
7653;AAB343c048;AAE935s001;pc-5.0
7654;AAB343c048;AAI337s001;pc-5.0
7655;AAB344c002;AAF028s001;pc-5.0
7656;AAB344c002;AAF029s001;pc-5.0
7657;AAB344c002;AAF030s001;pc-5.0
7658;AAB344c002;AAF042s001;pc-5.0
7659;AAB345c002;AAF028s001;pc-5.0
7660;AAB345c002;AAF029s001;pc-5.0
7661;AAB345c002;AAF030s001;pc-5.0
7662;AAB345c002;AAF043s001;pc-5.0
7663;AAB346c002;AAC860s001;pc-5.0
7664;AAB346c002;AAE033s001;pc-5.0
7665;AAB346c002;AAE757s001;pc-5.0
7666;AAB346c002;AAE758s001;pc-5.0
7667;AAB346c002;AAF044s001;pc-5.0
7668;AAB346c002;AAF045s001;pc-5.0
7669;AAB346c002;AAI341s001;pc-5.0
7670;AAB347c002;AAC860s001;pc-5.0
7671;AAB347c002;AAE033s001;pc-5.0
7672;AAB347c002;AAE762s001;pc-5.0
7673;AAB347c002;AAE763s001;pc-5.0
7674;AAB347c002;AAF046s001;pc-5.0
7675;AAB347c002;AAI348s001;pc-5.0
7676;AAB348c002;AAC860s001;pc-5.0
7677;AAB348c002;AAE033s001;pc-5.0
7678;AAB348c002;AAE815s001;pc-5.0
7679;AAB348c002;AAE816s001;pc-5.0
7680;AAB348c002;AAF047s001;pc-5.0
7681;AAB348c002;AAF048s001;pc-5.0
7682;AAB348c002;AAI349s001;pc-5.0
7683;AAB349c002;AAC860s001;pc-5.0
7684;AAB349c002;AAE033s001;pc-5.0
7685;AAB349c002;AAE946s001;pc-5.0
7686;AAB349c002;AAF049s001;pc-5.0
7687;AAB349c002;AAF050s001;pc-5.0
7688;AAB350c002;AAC860s001;pc-5.0
7689;AAB350c002;AAE033s001;pc-5.0
7690;AAB350c002;AAE977s001;pc-5.0
7691;AAB350c002;AAE978s001;pc-5.0
7692;AAB350c002;AAF051s001;pc-5.0
7693;AAB350c002;AAI350s001;pc-5.0
7694;AAB351c002;AAC860s001;pc-5.0
7695;AAB351c002;AAE033s001;pc-5.0
7696;AAB351c002;AAF010s001;pc-5.0
7697;AAB351c002;AAF052s001;pc-5.0
7698;AAB352c002;AAC860s001;pc-5.0
7699;AAB352c002;AAE033s001;pc-5.0
7700;AAB352c002;AAF037s001;pc-5.0
7701;AAB352c002;AAF053s001;pc-5.0
7702;AAB352c002;AAF054s001;pc-5.0
7703;AAB353c002;AAC860s001;pc-5.0
7704;AAB353c002;AAE972s001;pc-5.0
7705;AAB353c002;AAE973s001;pc-5.0
7706;AAB353c002;AAF055s001;pc-5.0
7707;AAB354c002;AAC860s001;pc-5.0
7708;AAB354c002;AAE026s001;pc-5.0
7709;AAB354c002;AAF056s001;pc-5.0
7710;AAB354c002;AAF058s001;pc-5.0
7711;AAB354c002;AAI319s001;pc-5.0
7712;AAB355c068;AAC860s001;pc-5.0
7713;AAB355c068;AAE026s001;pc-5.0
7714;AAB355c068;AAF056s001;pc-5.0
7715;AAB355c068;AAF059s001;pc-5.0
7716;AAB355c068;AAI320s001;pc-5.0
7717;AAB355c068;EAK505s001;pc-5.0
7718;AAB356c002;AAE034s001;pc-5.0
7719;AAB356c002;AAE932s001;pc-5.0
7720;AAB356c002;AAF060s001;pc-5.0
7721;AAB357c002;AAE034s001;pc-5.0
7722;AAB357c002;AAE932s001;pc-5.0
7723;AAB357c002;AAF061s001;pc-5.0
7724;AAB358c002;AAE034s001;pc-5.0
7725;AAB358c002;AAE933s001;pc-5.0
7726;AAB358c002;AAF062s001;pc-5.0
7727;AAB359c002;AAE034s001;pc-5.0
7728;AAB359c002;AAE933s001;pc-5.0
7729;AAB359c002;AAF063s001;pc-5.0
7730;AAB360c002;AAE034s001;pc-5.0
7731;AAB360c002;AAE934s001;pc-5.0
7732;AAB360c002;AAF064s001;pc-5.0
7733;AAB361c002;AAE034s001;pc-5.0
7734;AAB361c002;AAE934s001;pc-5.0
7735;AAB361c002;AAF065s001;pc-5.0
7736;AAB362c003;AAE034s001;pc-5.0
7737;AAB362c003;AAE932s001;pc-5.0
7738;AAB362c003;AAF066s001;pc-5.0
7739;AAB363c003;AAE034s001;pc-5.0
7740;AAB363c003;AAE932s001;pc-5.0
7741;AAB363c003;AAF067s001;pc-5.0
7742;AAB364c003;AAE034s001;pc-5.0
7743;AAB364c003;AAE933s001;pc-5.0
