Wert_ID;Wertbezeichnung;Klassifikationssystem_ID
AAC125v001;mit abfallendem Öffnungsmoment;pc-5.0
AAC126v001;mit aushebbarem Schmutzeinsatz;pc-5.0
AAC127v001;mit Dübel;pc-5.0
AAC128v001;mit federndem Gummipuffer;pc-5.0
AAC131v001;mit Kindersicherung;pc-5.0
AAC133v001;mit Klemmplatte;pc-5.0
AAC134v001;mit Linearantrieb;pc-5.0
AAC135v001;mit Nocken;pc-5.0
AAC136v001;mit Profilnute;pc-5.0
AAC139v001;mit Schließwinkel;pc-5.0
AAC141v001;mit Schmutzverschluss;pc-5.0
AAC142v001;mit Schraube(n);pc-5.0
AAC143v001;mit Sicherungsbolzen;pc-5.0
AAC145v001;mit Stiftsicherung;pc-5.0
AAC146v001;mit Tragzapfen;pc-5.0
AAC149v001;mit Wechsel;pc-5.0
AAC150v001;mit Zylinderabdeckung;pc-5.0
AAC151v001;mittelbronze;pc-5.0
AAC152v001;mittels Aufnahmeelement;pc-5.0
AAC157v001;mittig;pc-5.0
AAC158v001;mittig geteilt;pc-5.0
AAC159v001;Möbel;pc-5.0
AAC160v001;Nachschließsicherheit (EN1303-Klasse1);pc-5.0
AAC161v001;Nachschließsicherheit (EN1303-Klasse2);pc-5.0
AAC162v001;Nachschließsicherheit (EN1303-Klasse3);pc-5.0
AAC163v001;Nachschließsicherheit (EN1303-Klasse4);pc-5.0
AAC164v001;Nachschließsicherheit (EN1303-Klasse5);pc-5.0
AAC166v001;naturton;pc-5.0
AAC167v001;Netzwerkfähigkeit;pc-5.0
AAC168v001;nicht abschließbar;pc-5.0
AAC169v001;nichtdurchschlagbare Bandachse;pc-5.0
AAC171v001;nirodesign;pc-5.0
AAC172v001;Nirosta;pc-5.0
AAC173v001;Normalachse mit Flachkonus;pc-5.0
AAC177v001;Offline;pc-5.0
AAC179v001;Öffnungsdämpfung;pc-5.0
AAC180v001;ohne Anforderung;pc-5.0
AAC181v001;ohne Aufnahmeelement;pc-5.0
AAC183v001;ohne Stiftsicherung;pc-5.0
AAC184v001;ohne Tragzapfen;pc-5.0
AAC185v001;ohne Wechsel;pc-5.0
AAC186v001;Online;pc-5.0
AAC187v001;Paar;pc-5.0
AAC190v001;Parallelarmmontage;pc-5.0
AAC191v001;Passiv-Transpondertechnik;pc-5.0
AAC192v001;Patina;pc-5.0
AAC193v001;Pendel;pc-5.0
AAC195v001;Porzellan;pc-5.0
AAC196v001;Profildoppelzylinder;pc-5.0
AAC197v001;Profile mit Aufdeck;pc-5.0
AAC199v001;Profilhalbzylinder;pc-5.0
AAC203v001;PVD-beschichtet;pc-5.0
AAC205v001;RAL;pc-5.0
AAC207v001;raumseitig;pc-5.0
AAC208v001;registrierte Einzelschließung;pc-5.0
AAC209v001;Riegel hochliegend;pc-5.0
AAC212v001;Ritzel;pc-5.0
AAC215v001;Rollfeder blank;pc-5.0
AAC216v001;Rollkloben;pc-5.0
AAC220v001;Rundstangen 10 mm Durchmesser;pc-5.0
AAC230v001;Schließblech;pc-5.0
AAC231v001;Schließkraft einstellbar;pc-5.0
AAC232v001;Schließkraft fix;pc-5.0
AAC233v001;Schließkraft nach Einbau einstellbar;pc-5.0
AAC234v001;Schließplanverwaltung;pc-5.0
AAC235v001;Schließverzögerung;pc-5.0
AAC236v001;Schließzwang;pc-5.0
AAC237v001;Schlüsselausgabe / -rücknahme;pc-5.0
AAC238v001;Schlüsselrosette;pc-5.0
AAC239v001;Schmiedeeisen;pc-5.0
AAC242v001;Schrägfenster;pc-5.0
AAC243v001;Schränke;pc-5.0
AAC244v001;schwarz chromatiert;pc-5.0
AAC245v001;schwarz durchgerieben;pc-5.0
AAC246v001;Schwarzchrom;pc-5.0
AAC248v001;seewasserfest;pc-5.0
AAC253v001;silberfarbig;pc-5.0
AAC254v001;Sonderachse;pc-5.0
AAC255v001;Sonderfarbe;pc-5.0
AAC256v001;Sonderfunktion;pc-5.0
AAC257v001;Sondermaß;pc-5.0
AAC258v001;Sondermontage;pc-5.0
AAC259v001;Sonderzeichen;pc-5.0
AAC261v001;sonstige RAL und NCS-Farben;pc-5.0
AAC263v001;sonstige Türen;pc-5.0
AAC266v001;Sperrplatte: Stahl, galvanisch verzinkt;pc-5.0
AAC268v001;spiegelpoliert;pc-5.0
AAC269v001;Stahl, kunststoffummantelt;pc-5.0
AAC270v001;Stahlblechtüren;pc-5.0
AAC271v001;Stahlrohrrahmentüren;pc-5.0
AAC272v001;Stahlteile: Edelstahl rostfrei;pc-5.0
AAC274v001;Standardform;pc-5.0
AAC275v001;Standardlagerung;pc-5.0
AAC276v001;Stangenführung;pc-5.0
AAC278v001;Stangenschlaufen;pc-5.0
AAC279v001;Steckgriff, abziehbar;pc-5.0
AAC280v001;Steinbüchse;pc-5.0
AAC300v001;Torsionsfestigkeit (EN1303-Klasse1);pc-5.0
AAC301v001;Torsionsfestigkeit (EN1303-Klasse2);pc-5.0
AAC302v001;Torsionsfestigkeit (EN1303-Klasse3);pc-5.0
AAC303v001;Torsionsfestigkeit (EN1303-Klasse4);pc-5.0
AAC304v001;Torsionsfestigkeit (EN1303-Klasse5);pc-5.0
AAC305v001;Tor-Treibriegel;pc-5.0
AAC306v001;transparent chromatiert;pc-5.0
AAC307v001;transparent chromatiert, Abdeckkappen farbig;pc-5.0
AAC308v001;transparent chromatiert, Abdeckkappen weiß;pc-5.0
AAC310v001;Trittstange: Stahl, galvanisch verzinkt;pc-5.0
AAC311v001;Türblattmontage;pc-5.0
AAC312v001;Türblattmontage / Bandgegenseite;pc-5.0
AAC313v001;Türblattmontage / Bandseite;pc-5.0
AAC319v001;Türrahmenmontage;pc-5.0
AAC320v001;Türrahmenmontage / Bandgegenseite;pc-5.0
AAC321v001;Türrahmenmontage / Bandseite;pc-5.0
AAC322v001;über 160 mm;pc-5.0
AAC323v001;U-Form;pc-5.0
AAC324v001;ungefälzt;pc-5.0
AAC325v001;ungeteilt;pc-5.0
AAC326v001;unten laufend;pc-5.0
AAC327v001;Untersatz;pc-5.0
AAC329v001;VDS A;pc-5.0
AAC330v001;VDS B;pc-5.0
AAC331v001;VDS EMA;pc-5.0
AAC333v001;vergoldet;pc-5.0
AAC334v001;vermessingt;pc-5.0
AAC335v001;verschiedenschließend;pc-5.0
AAC336v001;verschleißarm;pc-5.0
AAC346v001;verstellbare Schließnase;pc-5.0
AAC348v001;verzinnt;pc-5.0
AAC349v001;vierfache Schließnase;pc-5.0
AAC352v001;Wandbefestigung;pc-5.0
AAC353v001;Wandplatte mit Schraublöchern;pc-5.0
AAC354v001;wartungsfreie Gleitlagertechnik;pc-5.0
AAC355v001;Weißaluminium;pc-5.0
AAC356v001;Wendeschlüssel;pc-5.0
AAC357v001;Widerstandsfähigkeit gegen Abdrehen (EN1303-Klasse4);pc-5.0
AAC358v001;Widerstandsfähigkeit gegen Abdrehen (EN1303-Klasse5);pc-5.0
AAC359v001;Widerstandsfähigkeit gegen Abscheren (EN1303-Klasse4);pc-5.0
AAC360v001;Widerstandsfähigkeit gegen Abscheren (EN1303-Klasse5);pc-5.0
AAC361v001;Widerstandsfähigkeit gegen Aufbohren (EN1303-Klasse4);pc-5.0
AAC362v001;Widerstandsfähigkeit gegen Aufbohren (EN1303-Klasse5);pc-5.0
AAC363v001;Widerstandsfähigkeit gegen Zugkraft (EN1303-Klasse4);pc-5.0
AAC364v001;Widerstandsfähigkeit gegen Zugkraft (EN1303-Klasse5);pc-5.0
AAC365v001;Windows 3.x;pc-5.0
AAC366v001;Windows 95;pc-5.0
AAC367v001;Windows 98;pc-5.0
AAC368v001;Windows ME;pc-5.0
AAC369v001;Windows NT4 / 2000;pc-5.0
AAC371v001;Winkelschließblech;pc-5.0
AAC377v001;zaponiert;pc-5.0
AAC378v001;Zentralschloss-Anlagen;pc-5.0
AAC380v001;Zierkopf;pc-5.0
AAC381v001;Zinkdruckguss;pc-5.0
AAC389v001;zweiter Dämpfungsbereich;pc-5.0
AAC391v001;Zylindereinsatz;pc-5.0
AAC392v001;klappbar;pc-5.0
AAC393v001;steckbar;pc-5.0
AAC394v001;Rungen;pc-5.0
AAC395v001;Holz/Stahlrohr;pc-5.0
AAC396v001;Riffelblech (Blech);pc-5.0
AAC397v001;Winkelstahl;pc-5.0
AAC398v001;Holz/Gummimatte;pc-5.0
AAC399v001;Luft;pc-5.0
AAC400v001;3-Stern-Vollgummi;pc-5.0
AAC401v001;5-Stern-Vollgummi;pc-5.0
AAC402v001;verschraubt;pc-5.0
AAC403v001;Federachse;pc-5.0
AAC404v001;Rollen;pc-5.0
AAC405v001;Röllchen;pc-5.0
AAC406v001;Kugelrollen;pc-5.0
AAC407v001;Kugeln;pc-5.0
AAC408v001;Allseitenrollen;pc-5.0
AAC409v001;Stahlrollenboden;pc-5.0
AAC410v001;Kunststoffrollenboden;pc-5.0
AAC411v001;Rillenkugellager;pc-5.0
AAC412v001;Kunststoffkugellager;pc-5.0
AAC413v001;Kugellager;pc-5.0
AAC414v001;Stahlkugellager;pc-5.0
AAC416v001;Innengewindeachse;pc-5.0
AAC417v001;Außengewindeachse;pc-5.0
AAC418v001;Distanzrohrachse;pc-5.0
AAC419v001;abgesetzte Achse mit Außengewinde;pc-5.0
AAC420v001;EN 531 (DIN 32761);pc-5.0
AAC425v001;kornblau;pc-5.0
AAC426v001;hellgrau;pc-5.0
AAC427v001;Code A;pc-5.0
AAC428v001;Code B1;pc-5.0
AAC429v001;Code C1;pc-5.0
AAC430v001;Code E1;pc-5.0
AAC431v001;VEW EUROtest;pc-5.0
AAC432v001;Stahl, feuerverzinkt;pc-5.0
AAC433v001;Stahl, sheradisiert;pc-5.0
AAC434v001;Stahl, beschichtet;pc-5.0
AAC435v001;Stahl, nichtrostend (Edelstahl rostfrei);pc-5.0
AAC436v001;Stahl, hochkorrosionsbeständig;pc-5.0
AAC437v001;Stahlguss;pc-5.0
AAC438v001;Befestigung vorwiegend ruhender Lasten;pc-5.0
AAC439v001;Befestigung nichtruhender Lasten;pc-5.0
AAC440v001;Befestigung bei außergewöhnlichen Einwirkungen (KKW);pc-5.0
AAC441v001;Befestigung in hochkorrosiver Umgebung;pc-5.0
AAC442v001;Befestigung von Unterkonstruktionen für Fassadenbekleidungen;pc-5.0
AAC443v001;Befestigung WDVS/Dämmstoffe;pc-5.0
AAC444v001;Befestigung von Drahtankern;pc-5.0
AAC445v001;Befestigung von Schrägstützen/Schalungen;pc-5.0
AAC446v001;Deckenabhängung und statisch vergleichbare Systeme;pc-5.0
AAC447v001;Mauerwerksvernadelung, nachträglich;pc-5.0
AAC448v001;Bewehrungsanschluss, nachträglich;pc-5.0
AAC449v001;Wetterschalensicherung;pc-5.0
AAC450v001;Gleisbefestigung auf Beton;pc-5.0
AAC451v001;Verankerung von Spannstahl;pc-5.0
AAC452v001;Gerüstverankerung;pc-5.0
AAC453v001;Befestigung im Schutzraumbau;pc-5.0
AAC454v001;Befestigung von Fassadenplatten;pc-5.0
AAC455v001;Normalbeton, gerissen;pc-5.0
AAC456v001;Normalbeton, ungerissen;pc-5.0
AAC457v001;Spannbeton-Hohlplattendecken;pc-5.0
AAC458v001;Wetterschale, (Beton) 3-schichtiger Außenwandplatten;pc-5.0
AAC459v001;Leichtbeton (auch haufwerksporig);pc-5.0
AAC460v001;grüner Beton;pc-5.0
AAC461v001;Vollstein / Vollziegel;pc-5.0
AAC462v001;Lochstein/Lochziegel/Hohlblockstein;pc-5.0
AAC463v001;Mauerwerk, altes/unbekanntes;pc-5.0
AAC464v001;allgemeiner harter Untergrund;pc-5.0
AAC465v001;allgemeiner weicher Untergrund;pc-5.0
AAC466v001;Porenbeton;pc-5.0
AAC467v001;Plattenbaustoffe;pc-5.0
AAC468v001;Hohlräume vor tragenden Schalen;pc-5.0
AAC469v001;F30;pc-5.0
AAC470v001;F60;pc-5.0
AAC471v001;F90;pc-5.0
AAC472v001;F120;pc-5.0
AAC473v001;F180;pc-5.0
AAC474v001;M6;pc-5.0
AAC475v001;M8;pc-5.0
AAC476v001;M10;pc-5.0
AAC477v001;M12;pc-5.0
AAC478v001;M16;pc-5.0
AAC479v001;M20;pc-5.0
AAC480v001;M24;pc-5.0
AAC481v001;M30;pc-5.0
AAC482v001;Linsenkopf;pc-5.0
AAC483v001;Nagelkopf;pc-5.0
AAC484v001;Sechskantmutter;pc-5.0
AAC485v001;Hutmutter;pc-5.0
AAC486v001;Ring;pc-5.0
AAC500v001;DIN 1897;pc-5.0
AAC501v001;Werksnorm;pc-5.0
AAC520v001;PVC;pc-5.0
AAC521v001;PVC/NB;pc-5.0
AAC522v001;lila;pc-5.0
AAC523v001;Polystyrol;pc-5.0
AAC524v001;Polyäthylen;pc-5.0
AAC525v001;Stahlblech;pc-5.0
AAC526v001;Stahlblech pulverbeschichtet;pc-5.0
AAC527v001;Stahlblech lackiert;pc-5.0
AAC528v001;Pappe;pc-5.0
AAC529v001;ABS;pc-5.0
AAC530v001;SAN;pc-5.0
AAC531v001;durchbrochen;pc-5.0
AAC532v001;stirnseitig offen;pc-5.0
AAC533v001;längsseitig offen;pc-5.0
AAC534v001;Muschelgriff;pc-5.0
AAC535v001;Durchfassgriff;pc-5.0
AAC536v001;Griffleiste;pc-5.0
AAC537v001;Klappgriff;pc-5.0
AAC538v001;Schublade;pc-5.0
AAC539v001;Kippkasten;pc-5.0
AAC540v001;Stahlblech galvanisiert;pc-5.0
AAC541v001;doppelseitig;pc-5.0
AAC543v001;DIN 4569;pc-5.0
AAC544v001;DIN EN 131;pc-5.0
AAC545v001;BGV D 36/GUV 6.4;pc-5.0
AAC546v001;BGI 637;pc-5.0
AAC547v001;Sprosse;pc-5.0
AAC548v001;Stufe;pc-5.0
AAC549v001;vierteilig;pc-5.0
AAC550v001;Stahl/Holz;pc-5.0
AAC551v001;Aluminium/Holz;pc-5.0
AAC552v001;GFK/Holz;pc-5.0
AAC553v001;Stahl/Aluminium;pc-5.0
AAC554v001;Aluminium/Stahl;pc-5.0
AAC555v001;DIN 18799;pc-5.0
AAC556v001;DIN 14094;pc-5.0
AAC557v001;DIN 24532;pc-5.0
AAC558v001;Edelstahl 1.4301 (V2A);pc-5.0
AAC559v001;Edelstahl 1.4571 (V4A);pc-5.0
AAC560v001;DIN 4422 T1 (HD 1004);pc-5.0
AAC561v001;DIN 4422 (HD 1004);pc-5.0
AAC562v001;BGR 173;pc-5.0
AAC563v001;BGR 172;pc-5.0
AAC564v001;2 (max. Belastung 150 kg/m²);pc-5.0
AAC565v001;3 (max. Belastung 200kg/m²);pc-5.0
AAC566v001;GFK/Aluminium;pc-5.0
AAC567v001;Fingerkuppen gerauht;pc-5.0
AAC568v001;Hammerschlagprofil;pc-5.0
AAC570v001;schwach;pc-5.0
AAC571v001;Unvelourisierung;pc-5.0
AAC572v001;gerauht;pc-5.0
AAC573v001;starke Profilierung;pc-5.0
AAC574v001;staplerfähig;pc-5.0
AAC575v001;kranbar;pc-5.0
AAC576v001;staplerfähig/kranbar;pc-5.0
AAC577v001;einteilig mit Zentrierblech;pc-5.0
AAC578v001;Krantraverse;pc-5.0
AAC579v001;Staplertraverse;pc-5.0
AAC580v001;Stapler-/Krantraverse;pc-5.0
AAC581v001;für eine Gabelzinke;pc-5.0
AAC582v001;für zwei Gabelzinken;pc-5.0
AAC583v001;gerade durchlaufende Schnitte und enge Radien;pc-5.0
AAC584v001;gerade durchlaufende und Figurenschnitte;pc-5.0
AAC585v001;Hebelübersetzte Schere;pc-5.0
AAC586v001;Hebelübersetzte Schere, robust;pc-5.0
AAC587v001;Hebelübersetzte Schere, leicht;pc-5.0
AAC588v001;HSS, min. 65 HRC, Scherenkopf TIN beschichtet;pc-5.0
AAC589v001;HSS, min. 65 HRC;pc-5.0
AAC590v001;Edelstahl Spezial, min. 60 HRC;pc-5.0
AAC591v001;Edelstahl, min. 58 HRC;pc-5.0
AAC592v001;Stahlgriff kunststoffummantelt, selbstöffnend;pc-5.0
AAC593v001;Stahlgriff kunststoffummantelt mit Weichstoffeinlage, selbstöffnend;pc-5.0
AAC594v001;Stahlgriff geschmiedet, lackiert, selbstöffnend;pc-5.0
AAC595v001;geschmiedet, mikroverzahnt;pc-5.0
AAC596v001;rechtsschneidend;pc-5.0
AAC597v001;linksschneidend;pc-5.0
AAC598v001;Karton, einzeln SB-verpackt;pc-5.0
AAC599v001;Display;pc-5.0
AAC601v001;Stahlgriff geschmiedet, lackiert, PVC-überzogen, selbstöffnend;pc-5.0
AAC603v001;Normalausführung;pc-5.0
AAC604v001;Griff und Scherenkopf aus einem Stück geschmiedet;pc-5.0
AAC605v001;Qualitätsstahl, min. 54 HRC;pc-5.0
AAC606v001;PVC-überzogen;pc-5.0
AAC607v001;lackiert und PVC überzogen;pc-5.0
AAC608v001;lange gerade Schnitte;pc-5.0
AAC609v001;lange gerade und Figurenschnitte (große Radien);pc-5.0
AAC610v001;breites Blatt;pc-5.0
AAC611v001;kurze gerade und Figurenschnitte (große Radien);pc-5.0
AAC612v001;kreisförmige Schnitte;pc-5.0
AAC613v001;Winkel-Ausschnitte;pc-5.0
AAC614v001;rundgebogen;pc-5.0
AAC615v001;Winkelgebogen;pc-5.0
AAC618v001;mit Feder, selbstöffnend;pc-5.0
AAC619v001;PVC-überzogen, mit Feder, selbstöffnend;pc-5.0
AAC620v001;Griffaugen;pc-5.0
AAC625v001;Kunststoffgriff, selbstöffnend;pc-5.0
AAC626v001;Kunststoffgriff mit Weichstoffeinlage, selbstöffnend;pc-5.0
AAC628v001;geschlossen, vernickelt;pc-5.0
AAC629v001;geschlossen, schwarz lackiert;pc-5.0
AAC630v001;offen, vernickelt;pc-5.0
AAC631v001;offen, schwarz lackiert;pc-5.0
AAC632v001;mit Griffaugen, vernickelt;pc-5.0
AAC633v001;mit Griffaugen, schwarz lackiert;pc-5.0
AAC634v001;geschlossen, vernickelt, mit Feder und Verschlussriemen;pc-5.0
AAC635v001;geschlossen, schwarz lackiert, mit Feder und Verschlussriemen;pc-5.0
AAC636v001;gerade und vernickelt;pc-5.0
AAC637v001;gerade und poliert;pc-5.0
AAC638v001;gebogen und vernickelt;pc-5.0
AAC639v001;gebogen und poliert;pc-5.0
AAC640v001;verzahntes Messer;pc-5.0
AAC641v001;schneiden von Bandeisen/Kistenband;pc-5.0
AAC642v001;Kistenband wird beim schneiden festgeklemmt;pc-5.0
AAC643v001;lackiert, selbstöffnend;pc-5.0
AAC644v001;schneiden von mehradrigen Kabeln bis 10 mm Durchmesser;pc-5.0
AAC645v001;schneiden von Telefondraht;pc-5.0
AAC647v001;mit Griffaugen, rot lackiert;pc-5.0
AAC648v001;vernickelt und glatt;pc-5.0
AAC649v001;vernickelt und gezahnt;pc-5.0
AAC652v001;Feinstbleche;pc-5.0
AAC653v001;Papier und Tonkarton;pc-5.0
AAC654v001;Papier und Pappe;pc-5.0
AAC655v001;Kronenschere;pc-5.0
AAC656v001;Silhouettenschere;pc-5.0
AAC657v001;Taschenschere;pc-5.0
AAC658v001;Griffaugen rund;pc-5.0
AAC659v001;gerade und gezahnt;pc-5.0
AAC660v001;gerade und spitz;pc-5.0
AAC661v001;gerade und abgerundet;pc-5.0
AAC662v001;Tapezier- und Papierschere;pc-5.0
AAC663v001;Arbeitsschere;pc-5.0
AAC664v001;Arbeitsschere, robust;pc-5.0
AAC665v001;Papp- und Lederschere;pc-5.0
AAC666v001;Papp- und Lederschere, robust;pc-5.0
AAC667v001;runde Griffaugen, vernickelt;pc-5.0
AAC668v001;lange und runde Griffaugen, vernickelt;pc-5.0
AAC669v001;lange und runde Griffaugen, schwarz lackiert;pc-5.0
AAC670v001;vernickelt, untere Schneide gezahnt;pc-5.0
AAC671v001;poliert, untere Schneide gezahnt;pc-5.0
AAC672v001;Rundzange;pc-5.0
AAC673v001;Flachzange;pc-5.0
AAC674v001;Qualitätsstahl, geschmiedet;pc-5.0
AAC675v001;flache Zangenbacke;pc-5.0
AAC676v001;runde Zangenbacke;pc-5.0
AAC677v001;45° gebogen;pc-5.0
AAC678v001;90° gebogen;pc-5.0
AAC679v001;komplett brüniert;pc-5.0
AAC680v001;komplett schwarz pulverbeschichtet;pc-5.0
AAC681v001;Zange gehärtet, Kopf blank poliert;pc-5.0
AAC682v001;Piccolo-Falzzange;pc-5.0
AAC683v001;Falzzange;pc-5.0
AAC684v001;Deckzange;pc-5.0
AAC685v001;Eckfalzzange;pc-5.0
AAC686v001;Quetschfalzzarge;pc-5.0
AAC687v001;für kleine Falz- und Biegearbeiten;pc-5.0
AAC688v001;für mittlere Falz- und Biegearbeiten;pc-5.0
AAC689v001;für große Falz- und Biegearbeiten;pc-5.0
AAC692v001;Haushalts- und Nähschere;pc-5.0
AAC693v001;Mehrzweckschere;pc-5.0
AAC694v001;Kunststoff schlagfest, gerade, ovale Griffaugen;pc-5.0
AAC695v001;Kunststoff schlagfest, gerade, lange und rundes Griffauge;pc-5.0
AAC696v001;Kunststoff schlagfest, leicht abgewinkelt, langes und rundes Griffauge;pc-5.0
AAC697v001;runde Griffaugen;pc-5.0
AAC698v001;langes und rundes Griffauge;pc-5.0
AAC700v001;Leder;pc-5.0
AAC701v001;S;pc-5.0
AAC702v001;rot;pc-5.0
AAC703v001;Mischgewebe;pc-5.0
AAC704v001;S4;pc-5.0
AAC705v001;Baumwolle;pc-5.0
AAC706v001;ionisierende Strahlung;pc-5.0
AAC707v001;Damen;pc-5.0
AAC708v001;Herren;pc-5.0
AAC709v001;Mono-PUR;pc-5.0
AAC710v001;Gummi/PUR;pc-5.0
AAC711v001;XXL;pc-5.0
AAC712v001;grün;pc-5.0
AAC713v001;Kunstfaser;pc-5.0
AAC714v001;Längenangabe von 5 cm Unterschied;pc-5.0
AAC715v001;XXXL;pc-5.0
AAC716v001;XXXXL;pc-5.0
AAC717v001;XXXXXL;pc-5.0
AAC718v001;Naturfaser;pc-5.0
AAC719v001;Materialmischung;pc-5.0
AAC720v001;Kunstfaser/Chemiefaser;pc-5.0
AAC721v001;XS;pc-5.0
AAC722v001;Kunstfasermischungen;pc-5.0
AAC723v001;XXXXXXL;pc-5.0
AAC724v001;XXXXXXXL;pc-5.0
AAC725v001;Maschenware;pc-5.0
AAC726v001;EN 1149;pc-5.0
AAC727v001;EN 340;pc-5.0
AAC728v001;EN 340-3;pc-5.0
AAC729v001;Gasdicht;pc-5.0
AAC730v001;Flüssigdicht;pc-5.0
AAC731v001;Partikeldicht;pc-5.0
AAC732v001;Sprühdicht;pc-5.0
AAC733v001;begrenzt spritzdicht;pc-5.0
AAC734v001;nicht gasdicht;pc-5.0
AAC735v001;EN 467;pc-5.0
AAC736v001;Preoxgewebe mit Aluminiumblechfolie;pc-5.0
AAC737v001;Teilauszug;pc-5.0
AAC738v001;Füße;pc-5.0
AAC739v001;Sockel;pc-5.0
AAC740v001;Sitzbank;pc-5.0
AAC741v001;ohne Unterbau;pc-5.0
AAC742v001;Schlüsselloch;pc-5.0
AAC743v001;Schlitzlochung;pc-5.0
AAC744v001;SK;pc-5.0
AAC745v001;ISO;pc-5.0
AAC746v001;HSK;pc-5.0
AAC747v001;VDI;pc-5.0
AAC748v001;Zylinder;pc-5.0
AAC749v001;Capto;pc-5.0
AAC750v001;dreiseitig geschlossen;pc-5.0
AAC751v001;dreiseitig Gitter;pc-5.0
AAC752v001;Stahl verzinkt und lackiert;pc-5.0
AAC753v001;angeschrägt;pc-5.0
AAC754v001;Bleistiftspitz;pc-5.0
AAC755v001;meißelförmig;pc-5.0
AAC756v001;Sonderform;pc-5.0
AAC757v001;Dauerlötspitze/Long-Life Lötspitze;pc-5.0
AAC758v001;S-Sn63Pb37;pc-5.0
AAC759v001;S-Sn63Pb37E;pc-5.0
AAC761v001;S-Sn60Pb40E;pc-5.0
AAC762v001;S-Pb50Sn50;pc-5.0
AAC763v001;S-Pb50Sn50E;pc-5.0
AAC764v001;S-Pb55Sn45;pc-5.0
AAC765v001;S-Pb60Sn40;pc-5.0
AAC766v001;S-Pb65Sn35;pc-5.0
AAC768v001;S-Pb90Sn10;pc-5.0
AAC769v001;S-Pb92Sn8;pc-5.0
AAC770v001;S-Pb98Sn2;pc-5.0
AAC771v001;S-Sn63Pb37Sb;pc-5.0
AAC772v001;S-Sn60Pb40Sb;pc-5.0
AAC773v001;S-Pb50Sn50Sb;pc-5.0
AAC774v001;S-Pb58Sn40Sb2;pc-5.0
AAC775v001;S-Pb69Sn30Sb1;pc-5.0
AAC776v001;S-Pb74Sn25Sb1;pc-5.0
AAC777v001;S-Pb78SN20Sb2;pc-5.0
AAC778v001;S-Sn95Sb5;pc-5.0
AAC779v001;S-Pb49Sn48Bi3;pc-5.0
AAC780v001;S-Bi57Sn43;pc-5.0
AAC781v001;S-Sn50Pb32Cd18;pc-5.0
AAC783v001;S-Sn97Cu3;pc-5.0
AAC784v001;S-Sn60Pb38Cu2;pc-5.0
AAC785v001;S-Sn50Pb49Cu1;pc-5.0
AAC786v001;S-Sn50In50;pc-5.0
AAC787v001;S-Sn96Ag4;pc-5.0
AAC788v001;S-Sn97Ag3;pc-5.0
AAC789v001;S-Sn62Pb36Ag2;pc-5.0
AAC790v001;S-Sn60Pb36Ag4;pc-5.0
AAC791v001;S-Pb98Ag2;pc-5.0
AAC792v001;S-Pb95Ag5;pc-5.0
AAC793v001;S-Pb93Sn5Ag2;pc-5.0
AAC794v001;1.1.1, 1.1.2, 1.1.3, 1.3.3, 1.3.2;pc-5.0
AAC795v001;2.1.1, 2.1.2, 2.1.3, 2.1.2, 2.1.3, 2.2.1, 2.2.2, 2.2.3;pc-5.0
AAC797v001;3.1.1, 3.1.2, 3.2.1, 3.2.2;pc-5.0
AAC798v001;Stange;pc-5.0
AAC799v001;Stange (gegossen);pc-5.0
AAC800v001;Stange (extrudiert);pc-5.0
AAC801v001;Stanzformteile;pc-5.0
AAC802v001;Stab;pc-5.0
AAC803v001;Faden;pc-5.0
AAC804v001;Barren;pc-5.0
AAC805v001;Pulver;pc-5.0
AAC806v001;Auflagebügel;pc-5.0
AAC807v001;Spiralfeder;pc-5.0
AAC808v001;Trichter;pc-5.0
AAC809v001;Akku;pc-5.0
AAC810v001;Batterie;pc-5.0
AAC811v001;Entlötkolben;pc-5.0
AAC812v001;Entlötpinzette;pc-5.0
AAC813v001;Metallkassette;pc-5.0
AAC814v001;Faltschachtel;pc-5.0
AAC815v001;Dauerlötspitze;pc-5.0
AAC816v001;Teflon;pc-5.0
AAC817v001;Feuerstein;pc-5.0
AAC818v001;Piezo;pc-5.0
AAC819v001;gebogen;pc-5.0
AAC820v001;Stahl verzinkt;pc-5.0
AAC821v001;PE;pc-5.0
AAC822v001;Gitter;pc-5.0
AAC823v001;außen;pc-5.0
AAC824v001;Lamite;pc-5.0
AAC825v001;Seide;pc-5.0
AAC826v001;Arbeitsplatz;pc-5.0
AAC827v001;Lötkolben direkt;pc-5.0
AAC828v001;pastös;pc-5.0
AAC829v001;Silikon;pc-5.0
AAC830v001;Stahlwolle;pc-5.0
AAC831v001;Viskose;pc-5.0
AAC833v001;Trockenmatte mit Aluminium-Zwischenlager;pc-5.0
AAC834v001;Trockenmatte ohne Aluminium-Zwischenmatte;pc-5.0
AAC835v001;Feuchtmatte;pc-5.0
AAC836v001;digital;pc-5.0
AAC837v001;Analog;pc-5.0
AAC838v001;DIN 878;pc-5.0
AAC839v001;ähnlich DIN 878;pc-5.0
AAC840v001;Feder;pc-5.0
AAC841v001;Pneumatik;pc-5.0
AAC842v001;Digimatic;pc-5.0
AAC843v001;RS 232C;pc-5.0
AAC844v001;Optokoppler;pc-5.0
AAC845v001;mit Uhr;pc-5.0
AAC846v001;mit Nonius;pc-5.0
AAC847v001;DIN 879/T1;pc-5.0
AAC848v001;DIN 879/T2;pc-5.0
AAC849v001;DIN 2270;pc-5.0
