Schlagwort_ID;Schlagwortbezeichnung;Klassifikationssystem_ID
AAB621s001;Kneifzange;pc-6.1
AAE031s001;Beißzange;pc-6.1
AAE032s001;Beißzangen;pc-6.1
AAE051s001;Hebelseitenschneider;pc-6.1
AAE072s001;Vornschneider;pc-6.1
FAA363s001;Hebelvornschneider;pc-6.1
FAA364s001;Kraftvornschneider;pc-6.1
FAA365s001;Mittenschneider;pc-6.1
AAE080s001;Leichtmetallhammer;pc-6.1
AAE081s001;Aluhammer;pc-6.1
AAE054s001;Elektronikzange;pc-6.1
AAE055s001;Elektronikzangen;pc-6.1
AAE056s001;Spezialzange;pc-6.1
AAE057s001;Spezialzangen;pc-6.1
AAM210s001;Spezialschneider;pc-6.1
FAA366s001;Abisolier-Seitenschneider;pc-6.1
FAA367s001;Elektronik-Seitenschneider;pc-6.1
FAA368s001;Hebelmittenschneider;pc-6.1
FAA369s001;Kabelschneider;pc-6.1
FAA370s001;Kraftseitenschneider;pc-6.1
FAA371s001;Kraft-Seitenschneider;pc-6.1
FAA372s001;Kunststoffschneider;pc-6.1
FAA373s001;Mini-Seitenschneider;pc-6.1
FAA374s001;Rundschneider;pc-6.1
FAA375s001;Schneidwerkzeug;pc-6.1
FAA376s001;VDE-Seitenschneider;pc-6.1
AAE091s001;Kupferhammer;pc-6.1
AAE118s001;Beilhammer;pc-6.1
AAE148s001;Plombenzange;pc-6.1
AAE151s001;Stempelzange;pc-6.1
AAE152s001;Stempelzangen;pc-6.1
FAA377s001;Plombierzange;pc-6.1
FAA378s001;Siegelzange;pc-6.1
AAA253s001;Kombinationszangen;pc-6.1
AAB361s001;Kombizange;pc-6.1
AAB362s001;Kleinkombizangen;pc-6.1
AAB366s001;Kombinationszange;pc-6.1
AAE153s001;Kraft-Kombizangen;pc-6.1
AAM226s001;Kleinkombizange;pc-6.1
AAM227s001;Kraft-Kombizange;pc-6.1
AAM228s001;Multifunktionszange;pc-6.1
AAM229s001;Multifunktionszangen;pc-6.1
AAM232s001;Kombinierte Schneid- und Greifzange;pc-6.1
AAE184s001;Hautpfelge;pc-6.1
AAE188s001;Hautcreme;pc-6.1
AAE191s001;Hautschutzpräparat;pc-6.1
AAE194s001;Lösemittelschutz;pc-6.1
AAE195s001;UV-Schutz;pc-6.1
AAE198s001;Sonnenschutzcreme;pc-6.1
AAE199s001;Hauterweichung;pc-6.1
AAE200s001;Wechselnde Belastung;pc-6.1
AAE201s001;Flüssiger Handschuh;pc-6.1
AAE202s001;Lotion;pc-6.1
AAE203s001;Wasserlöslicher Hautschutz;pc-6.1
AAE204s001;Wasserunlöslicher Hautschutz;pc-6.1
AAE205s001;Sonnenschutz;pc-6.1
AAE206s001;Lichtschutzfaktor;pc-6.1
AAE207s001;Feuchtarbeit;pc-6.1
AAE209s001;Fußgeruch;pc-6.1
AAF957s001;Hautschutzprodukt;pc-6.1
AAE185s001;Hautreinnigung;pc-6.1
AAE190s001;Unterwegsreiniger;pc-6.1
AAE196s001;Wipes;pc-6.1
AAE197s001;Mobilreiniger;pc-6.1
AAF956s001;Handreinigungstuch (feucht);pc-6.1
AAA021s001;Schweißgripzangen;pc-6.1
AAB279s001;Parallel-Gripzange;pc-6.1
AAB280s001;Schweißgripzange;pc-6.1
AAC516s001;Parallelgripzange;pc-6.1
AAC517s001;Parallelgripzangen;pc-6.1
AAC524s001;Grip-Zange;pc-6.1
AAC526s001;Schweißparallelgripzange;pc-6.1
AAC527s001;Schweißparallelgripzangen;pc-6.1
AAC845s001;Polgripzange;pc-6.1
AAC846s001;Polgripzangen;pc-6.1
AAC847s001;Schweiß-Gripzange;pc-6.1
AAC269s001;Schutzkappenstreifen;pc-6.1
AAC270s001;Schutzkappen-Streifen;pc-6.1
AAC569s001;Stirnseitenzwinge;pc-6.1
AAC570s001;Stirnseitenzwingen;pc-6.1
AAC571s001;Stirnzwinge;pc-6.1
AAC572s001;Stirnzwingen;pc-6.1
AAC573s001;Stirnschraubzwinge;pc-6.1
AAC574s001;Stirnschraubzwingen;pc-6.1
AAC575s001;Stirn-Schraubzwinge;pc-6.1
AAC576s001;Stirn-Schraubzwingen;pc-6.1
AAC577s001;Stirnseitenschraubzwinge;pc-6.1
AAC578s001;Stirnseitenschraubzwingen;pc-6.1
AAC579s001;Stirnseiten-Schraubzwinge;pc-6.1
AAC580s001;Stirnseiten-Schraubzwingen;pc-6.1
AAC581s001;Hilfszwinge;pc-6.1
AAC582s001;Hilfszwingen;pc-6.1
AAC623s001;Stirn-Zwinge;pc-6.1
AAC624s001;Stirn-Zwingen;pc-6.1
AAC419s001;GH;pc-6.1
FAA382s001;Einhandzwinge;pc-6.1
FAA383s001;Rütteltischzwinge;pc-6.1
AAE366s001;Schwenkarmspanner;pc-6.1
AAE367s001;Schwenkarm-Spanner;pc-6.1
AAC622s001;Schweißspanner-Set;pc-6.1
AAE368s001;Metallwinkel-Spanner;pc-6.1
AAE369s001;Schweißspannerset;pc-6.1
AAC283s001;GZ;pc-6.1
AAE376s001;Lagerregal;pc-6.1
AAE377s001;Lagerregale;pc-6.1
AAE378s001;Schraubregal;pc-6.1
AAE379s001;Regal;pc-6.1
AAE380s001;Büroregal;pc-6.1
AAE381s001;Büroregale;pc-6.1
AAE382s001;Regale;pc-6.1
AAE383s001;Ordnerregal;pc-6.1
AAE384s001;Ordnerregale;pc-6.1
AAE385s001;Archivregal;pc-6.1
AAE386s001;Archivregale;pc-6.1
AAE387s001;Schraub-/Steckregal;pc-6.1
AAE388s001;Schraub-/Steckregale;pc-6.1
AAE389s001;Schraubregale;pc-6.1
AAE455s001;Regal (Lager/Betrieb/Büro);pc-6.1
AAE456s001;Fachbodenregal;pc-6.1
FAA394s001;Schraubregalfachboden;pc-6.1
FAA395s001;Schraubregalfachbodenträger;pc-6.1
FAA397s001;Schraubregalrahmen;pc-6.1
AAE390s001;Steckregal;pc-6.1
AAE391s001;Steckregale;pc-6.1
AAE392s001;Grossfachregal;pc-6.1
AAE393s001;Grossfachregale;pc-6.1
AAE463s001;Euroregal;pc-6.1
AAE464s001;Euroregale;pc-6.1
AAE465s001;Clipregal;pc-6.1
AAE466s001;Clipregale;pc-6.1
FAA398s001;Weitspannregal;pc-6.1
AAE394s001;Weitspannregal;pc-6.1
AAE395s001;Weitspannregale;pc-6.1
AAE467s001;Grossspannregal;pc-6.1
AAE468s001;Grossspannregale;pc-6.1
AAE469s001;Holzbodenregal;pc-6.1
AAE470s001;Holzbodenregale;pc-6.1
AAE471s001;Regal mit Holzboden;pc-6.1
AAE472s001;Regale mit Holzböden;pc-6.1
AAE396s001;Palettenregal;pc-6.1
AAE397s001;Palettenregale;pc-6.1
AAE398s001;Palettenregalrahmen;pc-6.1
AAE399s001;Palettenregalständer;pc-6.1
AAE400s001;Palettenrahmen;pc-6.1
AAE401s001;Palettenständer;pc-6.1
AAE402s001;Regalständer;pc-6.1
EAJ590s001;Regalrahmen;pc-6.1
AAE403s001;Palettenregalholm;pc-6.1
AAE404s001;Palettenregalträger;pc-6.1
AAE405s001;Palettenregalbalken;pc-6.1
AAE406s001;Traverse;pc-6.1
AAE407s001;Holm;pc-6.1
AAE408s001;Balken;pc-6.1
AAE409s001;Träger;pc-6.1
AAF992s001;Palettenregaltraverse;pc-6.1
EAJ595s001;Regaltraverse;pc-6.1
AAE410s001;Kragarmregal;pc-6.1
AAE411s001;Kragarmregale;pc-6.1
AAE457s001;Tragarmregal;pc-6.1
AAE458s001;Tragarmregale;pc-6.1
AAE459s001;Auslegerregal;pc-6.1
AAE460s001;Auslegerregale;pc-6.1
AAE461s001;Lastenregal;pc-6.1
AAE462s001;Lastenregale;pc-6.1
AAE412s001;Profillagerregal;pc-6.1
AAE413s001;Profillagerregale;pc-6.1
AAE414s001;Profilregal;pc-6.1
AAE415s001;Profilregale;pc-6.1
AAE416s001;Kabeltrommelregal;pc-6.1
AAE417s001;Kabeltrommelregale;pc-6.1
AAE418s001;Fassregal;pc-6.1
AAE419s001;Fassregale;pc-6.1
AAE543s001;Gefahrstoffregal;pc-6.1
AAE544s001;Gefahrstoffregale;pc-6.1
AAE545s001;Gewässerschutzregal;pc-6.1
AAE546s001;Gewässerschutzregale;pc-6.1
AAE548s001;Abfüllstation;pc-6.1
AAE549s001;Lagerstation;pc-6.1
AAG915s001;Gefahrstofflagerung;pc-6.1
AAG916s001;Umweltschutz;pc-6.1
AAG950s001;Abfüllstationen;pc-6.1
AAG981s001;Lagerstationen;pc-6.1
AAH008s001;Gefahrstoffregal (Fass);pc-6.1
AAH009s001;Gefahrstoffregale (Fass);pc-6.1
AAE420s001;Schraubregalfachbodenträger;pc-6.1
EAJ197s001;Fachbodenträger;pc-6.1
AAE421s001;Schraubregalfüsse;pc-6.1
AAE422s001;Schraubregalfuss;pc-6.1
EAJ588s001;Regalfuß;pc-6.1
AAE423s001;Schraubregalfachboden;pc-6.1
EAJ586s001;Regalfachboden;pc-6.1
AAE424s001;Werkbank;pc-6.1
AAE425s001;Werkbänke;pc-6.1
AAE426s001;Systemwerkbank;pc-6.1
AAE427s001;Systemwerkbänke;pc-6.1
AAE428s001;Kastenwerkbank;pc-6.1
AAE430s001;Meistertisch;pc-6.1
AAE431s001;Meistertische;pc-6.1
AAE432s001;Systemarbeitsplatz;pc-6.1
AAE433s001;Systemarbeitsplätze;pc-6.1
AAE434s001;Werktisch;pc-6.1
AAE435s001;Werktische;pc-6.1
AAE436s001;Montagewerkbank;pc-6.1
AAE437s001;Montagewerkbänke;pc-6.1
AAE438s001;Montagearbeitsplatz;pc-6.1
AAE439s001;Montagearbeitsplätze;pc-6.1
AAE440s001;fahrbare Werkbank;pc-6.1
AAE441s001;fahrbare Werkbänke;pc-6.1
AAE442s001;Arbeitstisch;pc-6.1
AAE443s001;Arbeitstische;pc-6.1
AAE444s001;Höhenverstellbare Werkbank;pc-6.1
AAE445s001;Höhenverstellbare Werkbänke;pc-6.1
AAE446s001;Kombinationswerkbank;pc-6.1
AAE447s001;Kombinationswerkbänke;pc-6.1
AAG037s001;Werkbank mit festem Unterbau;pc-6.1
AAE448s001;Packtisch;pc-6.1
AAE449s001;Packtische;pc-6.1
AAE450s001;Ablagetisch;pc-6.1
AAE451s001;Ablagetische;pc-6.1
AAG038s001;Werkbank mit variablem Unterbau;pc-6.1
AAF975s001;Klappwerkbank;pc-6.1
AAE473s001;Hobelbank;pc-6.1
AAE474s001;Hobelbänke;pc-6.1
AAE475s001;Heimwerkerhobelbank;pc-6.1
AAE476s001;Heimwerkerhobelbänke;pc-6.1
AAE550s001;Schreinerhobelbank;pc-6.1
AAE551s001;Kinderhobelbank;pc-6.1
AAE552s001;Schreinerhobelbänke;pc-6.1
AAE553s001;Kinderhobelbänke;pc-6.1
AAE554s001;Schulhobelbank;pc-6.1
AAE555s001;Schulhobelbänke;pc-6.1
AAE477s001;Falttürschrank (brennbare Flüssigkeiten);pc-6.1
AAE478s001;Falttürschränke (brennbare Flüssigkeiten);pc-6.1
AAE479s001;Gefahrstoffschrank;pc-6.1
AAE480s001;Gefahrstoffschränke;pc-6.1
AAE481s001;Schrank (Lager/Betrieb/Büro);pc-6.1
AAE482s001;Schränke (Lager/Betrieb/Büro);pc-6.1
AAE483s001;Sicherheitsschrank;pc-6.1
AAE484s001;Sicherheitsschränke;pc-6.1
AAE485s001;Feuerschutzschrank;pc-6.1
AAE486s001;Feuerschutzschränke;pc-6.1
AAE487s001;Lösemittelschrank;pc-6.1
AAE488s001;Lösemittelschränke;pc-6.1
AAE489s001;Flügeltürschrank;pc-6.1
AAE490s001;Flügeltürschränke;pc-6.1
AAE491s001;Gefahrstoffcenter;pc-6.1
AAE492s001;Kombi-Sicherheitsschrank;pc-6.1
AAE493s001;Kombi--Sicherheitsschränke;pc-6.1
AAE494s001;Kombilab 1-2-3;pc-6.1
AAF990s001;Multistoreschrank (diverse Gefahrstufen);pc-6.1
AAE495s001;Flügeltürschrank (brennbare Flüssigkeiten);pc-6.1
EAK142s001;Flügeltürenschrank (brennbare Flüssigkeiten);pc-6.1
AAE496s001;Fassschrank (brennbare Flüssigkeiten);pc-6.1
AAE497s001;Fassschrank;pc-6.1
AAE498s001;Fassschränke;pc-6.1
AAE499s001;Unterbauschrank (brennbare Flüssigkeiten);pc-6.1
AAE501s001;Unterbauschrank;pc-6.1
AAE502s001;Unterbauschränke;pc-6.1
AAE503s001;Abzugsunterschrank;pc-6.1
AAE504s001;Abzugsunterschränke;pc-6.1
AAE505s001;Säurenschrank (Gefahrstoff);pc-6.1
AAE506s001;Säurenschrank;pc-6.1
AAE507s001;Säurenschränke;pc-6.1
AAE508s001;Laugenschrank;pc-6.1
AAE509s001;Laugenschränke;pc-6.1
AAE510s001;Säure-/Laugenschrank;pc-6.1
AAE511s001;Säure-/Laugenschränke;pc-6.1
AAE512s001;Chemikalienschrank (Gefahrstoff);pc-6.1
AAE513s001;Chemikalienschrank;pc-6.1
AAE514s001;Chemikalienschränke;pc-6.1
AAE515s001;Giftstoffschrank;pc-6.1
AAE516s001;Giftstoffschränke;pc-6.1
AAE517s001;Giftschrank;pc-6.1
AAE518s001;Giftschränke;pc-6.1
AAE519s001;Umweltschrank (Gefahrstoff);pc-6.1
AAE520s001;Umweltschrank;pc-6.1
AAE521s001;Umweltschränke;pc-6.1
AAE522s001;Depositschrank;pc-6.1
AAE523s001;Depositschränke;pc-6.1
AAE524s001;Druckgasflaschenschrank;pc-6.1
AAE525s001;Druckgasflaschenschränke;pc-6.1
AAE526s001;Druckgasflaschen;pc-6.1
AAE527s001;Gasflaschenschrank;pc-6.1
AAE528s001;Gasflaschenschränke;pc-6.1
AAE529s001;Gasflaschenzelle;pc-6.1
AAE530s001;Gasflaschenzellen;pc-6.1
AAE531s001;Sicherheitsschrank für;pc-6.1
AAE532s001;Sicherheitsschränke für;pc-6.1
AAE533s001;Flüssiggasflaschenschrank;pc-6.1
AAE534s001;Flüssiggasflaschenschränke;pc-6.1
AAE535s001;Gasflaschendepot;pc-6.1
AAE536s001;Gasflaschenpalette;pc-6.1
AAE537s001;Gasflaschenpaletten;pc-6.1
AAE538s001;Gasflaschentransport;pc-6.1
AAE539s001;Gasflaschentransporte;pc-6.1
AAE540s001;Stahlflaschenwagen;pc-6.1
AAE541s001;Druckgasflaschenwagen;pc-6.1
AAE542s001;Flaschenwagen;pc-6.1
AAE556s001;Rollschrank;pc-6.1
AAE557s001;Rollschränke;pc-6.1
AAE558s001;Rollregal;pc-6.1
AAE559s001;Rollregale;pc-6.1
AAE560s001;Rollschrankanlage;pc-6.1
AAE561s001;Rollschrankanlagen;pc-6.1
AAE562s001;Lagerschrank;pc-6.1
AAE563s001;Lagerschränke;pc-6.1
AAE564s001;Kompaktanlage;pc-6.1
AAE565s001;Kompaktanlagen;pc-6.1
AAE566s001;Materialschrank;pc-6.1
AAE567s001;Materialschränke;pc-6.1
AAE568s001;Materialregal;pc-6.1
AAE569s001;Materialregale;pc-6.1
AAE570s001;Magazin;pc-6.1
AAE571s001;Magazine;pc-6.1
AAE572s001;Schieberegal;pc-6.1
AAE573s001;Schieberegale;pc-6.1
AAE574s001;Gleitregal;pc-6.1
AAE575s001;Gleitregale;pc-6.1
AAE576s001;verfahrbare Regale;pc-6.1
AAE577s001;verfahrbares Regal;pc-6.1
AAE578s001;fahrbares Regal;pc-6.1
AAE579s001;fahrbare Regale;pc-6.1
AAF980s001;Lagerregal (verfahrbar);pc-6.1
AAE580s001;Verschieberegal;pc-6.1
AAE581s001;Verschieberegale;pc-6.1
AAE582s001;Palettenalage;pc-6.1
AAE583s001;Palettenanlagen;pc-6.1
AAE584s001;verschiebbare Regale;pc-6.1
AAE585s001;Langgutregal;pc-6.1
AAE586s001;Langgutregale;pc-6.1
AAE587s001;verfahrbares Langgutregal;pc-6.1
AAE588s001;verschiebbares Langgutregal;pc-6.1
AAE589s001;Kragarmregal (verfahrbar);pc-6.1
AAE590s001;Kragarmregale (verfahrbar);pc-6.1
AAE591s001;verschiebbares Regal;pc-6.1
AAE592s001;verfahrbares Palettenregal;pc-6.1
AAE593s001;verschiebbares Palettenregal;pc-6.1
AAE594s001;Palettenregal (verfahrbar);pc-6.1
AAE595s001;Bücherschrank;pc-6.1
AAE596s001;Bücherschränke;pc-6.1
AAE597s001;Bücherregal;pc-6.1
AAE598s001;Bücherregale;pc-6.1
AAE599s001;Bücherrollregal;pc-6.1
AAE600s001;Bücherrollregale;pc-6.1
AAE601s001;Archivschrank;pc-6.1
AAE602s001;Archivschränke;pc-6.1
AAE603s001;Archivrollregal;pc-6.1
AAE604s001;Archivrollregale;pc-6.1
AAE605s001;Bibliothekschrank;pc-6.1
AAE606s001;Bibliothekschränke;pc-6.1
AAE609s001;Bibliothekregal (verfahrbar);pc-6.1
AAE610s001;Mittelpfostenregal;pc-6.1
AAE611s001;Mittelpfostenregale;pc-6.1
AAE612s001;verfahrbares Mittelpfostenregal;pc-6.1
AAE613s001;verschiebbares Mittelpfostenregal;pc-6.1
AAE614s001;Magazinrollregal;pc-6.1
AAE615s001;Magazinrollregale;pc-6.1
EAJ987s001;Bibliotheksregal (verfahrbar);pc-6.1
AAE607s001;Bibliothekregal;pc-6.1
AAE608s001;Bibliothekregale;pc-6.1
AAE616s001;Aktenschrank;pc-6.1
AAE617s001;Aktenschränke;pc-6.1
AAE618s001;Aktenregal;pc-6.1
AAE619s001;Aktenregale;pc-6.1
AAE620s001;Registraturregal;pc-6.1
AAE621s001;Registraturregale;pc-6.1
AAE622s001;verfahrbares Fachbodenregal;pc-6.1
AAE623s001;verschiebbares Fachbodenregal;pc-6.1
AAE624s001;Büro-/Archivregal (verfahrbar);pc-6.1
AAE625s001;Minirollregal (verfahrbar);pc-6.1
AAE626s001;Bits;pc-6.1
AAE627s001;Schlitz-Schraubendrehereinsatz;pc-6.1
AAE628s001;Kreuzschlitz-Schraubendrehereinsatz;pc-6.1
AAE629s001;Innensechsrund-Schraubendrehereinsatz;pc-6.1
AAE630s001;TORX;pc-6.1
AAE631s001;TX;pc-6.1
AAE632s001;TX BO;pc-6.1
AAE633s001;TORX BO;pc-6.1
AAE634s001;Torx Plus;pc-6.1
AAE635s001;Innensechsrund, elliptische Form Schraubendrehereinsatz;pc-6.1
EAK232s001;Innensechsrund-Schraubendrehereinsatz, elliptische Form;pc-6.1
AAE636s001;Innenvierkant-Schraubendrehereinsatz;pc-6.1
AAE637s001;Innensechskant-Schraubendrehereinsatz;pc-6.1
AAE638s001;BO;pc-6.1
AAE639s001;Dreiflügel-Schraubendrehereinsatz;pc-6.1
AAE640s001;TRIWING;pc-6.1
AAE641s001;XZN Vielzahn-Schraubendrehereinsatz;pc-6.1
EAK778s001;XZN-Vielzahn-Schraubendrehereinsatz;pc-6.1
AAE642s001;TORQ-SET-Schraubendrehereinsatz;pc-6.1
AAE643s001;Spanner-Schraubendrehereinsatz;pc-6.1
AAE645s001;Stirnwandwagen;pc-6.1
AAE646s001;Stirnwagen;pc-6.1
AAE647s001;Doppelstirnwandwagen;pc-6.1
AAE648s001;Drahtkastenwagen;pc-6.1
AAE649s001;Holzkastenwagen;pc-6.1
AAE650s001;Dreiwandwagen;pc-6.1
AAE651s001;Vierwandwagen;pc-6.1
AAE652s001;Plattformwagen;pc-6.1
AAE653s001;Kommissionierwagen;pc-6.1
AAE654s001;Tischwagen;pc-6.1
AAE655s001;Magazinwagen;pc-6.1
AAG006s001;Schiebebügelwagen;pc-6.1
AAE657s001;Kastenwagen;pc-6.1
AAE658s001;Gitterkastenwagen;pc-6.1
AAE659s001;Blechkastenwagen;pc-6.1
AAE660s001;Etagenwagen;pc-6.1
AAE661s001;Stahltischwagen;pc-6.1
AAE662s001;Etagentransportwagen;pc-6.1
AAE663s001;Paketwagen;pc-6.1
AAE664s001;Rollcontainer;pc-6.1
AAE665s001;Schrankwagen;pc-6.1
AAE666s001;Gabelhubwagen;pc-6.1
AAE667s001;Hubwagen;pc-6.1
AAE668s001;Scherengabelhubwagen;pc-6.1
AAE669s001;Tandemhubwagen;pc-6.1
AAE670s001;Transporthubwagen;pc-6.1
AAE671s001;Gabelwagen;pc-6.1
AAE672s001;Handgabelhubwagen;pc-6.1
AAE673s001;Palettenhubwagen;pc-6.1
AAE674s001;Paletthubwagen;pc-6.1
AAE675s001;Wiegehubwagen;pc-6.1
AAE676s001;Wägehubwagen;pc-6.1
AAE677s001;Edelstahlhubwagen;pc-6.1
AAE678s001;Edelstahlgabelhubwagen;pc-6.1
AAE679s001;Flurförderzeug;pc-6.1
AAE680s001;Gabelstapler (manuell);pc-6.1
AAE681s001;Stapler;pc-6.1
AAE682s001;Hubstapler;pc-6.1
AAE683s001;Deichselstapler;pc-6.1
AAE684s001;Handwindenstapler;pc-6.1
AAE686s001;Hochhubwagen;pc-6.1
AAE687s001;Gabelstapler (elektrohydraulisch);pc-6.1
AAE688s001;Gabelstapler;pc-6.1
AAE689s001;Elektrostapler;pc-6.1
AAE690s001;Hydraulikstapler;pc-6.1
AAE691s001;Hochhubstapler;pc-6.1
AAE692s001;Scherenhubwagen;pc-6.1
AAE693s001;Montagehubtisch;pc-6.1
AAE694s001;Montagehubtische;pc-6.1
AAE695s001;Montagetisch;pc-6.1
AAE696s001;Montagetische;pc-6.1
AAE697s001;Elektroscherengabelhubwagen;pc-6.1
AAE698s001;Elektroscherenhubwagen;pc-6.1
AAE117s001;Transportgerät;pc-6.1
AAE699s001;Hubtisch (verfahrbar);pc-6.1
AAE700s001;Scherenwagen;pc-6.1
AAE701s001;Scherenhubtischwagen;pc-6.1
AAE702s001;Montagehubtischwagen;pc-6.1
AAE703s001;Montagehubwagen;pc-6.1
AAE704s001;Hubtischwagen;pc-6.1
EAK224s001;Hubtisch;pc-6.1
FAA402s001;Flachform-Scherenhubtisch;pc-6.1
FAA403s001;Maschinenheber (hydraulisch);pc-6.1
FAA404s001;Scherenhubtisch;pc-6.1
FAA405s001;Verladetisch;pc-6.1
AAE724s001;Behälterneiger;pc-6.1
AAE725s001;Boxenneiger;pc-6.1
AAE726s001;Palettenkipper;pc-6.1
AAE727s001;Palettenheber;pc-6.1
AAE728s001;Palettenneigegerät;pc-6.1
AAE729s001;Palettenneigegeräte;pc-6.1
AAE730s001;Behälterneigegerät;pc-6.1
AAE731s001;Behälterneigegeräte;pc-6.1
AAE732s001;Wendelbohrer;pc-6.1
AAE733s001;Bohrer;pc-6.1
AAE734s001;Stahlbohrer;pc-6.1
AAE735s001;Automatenbohrer;pc-6.1
AAE736s001;Bohrbuchsenbohrer;pc-6.1
AAG017s001;Spiralbohrer mit Zylinderschaft;pc-6.1
AAK493s001;Bohrer (nicht lösbare Schneide);pc-6.1
AAG016s001;Spiralbohrer mit Morsekegel;pc-6.1
AAG023s001;Stufenbohrer mit Zylinderschaft;pc-6.1
AAG022s001;Stufenbohrer mit Morsekegel;pc-6.1
AAE740s001;Zentrierbohrer;pc-6.1
AAF924s001;Aufbohrer;pc-6.1
AAG021s001;Stiftlochbohrer;pc-6.1
AAE737s001;Anzentrierbohrer;pc-6.1
AAE738s001;Anbohrer;pc-6.1
AAE739s001;NC-Bohrer;pc-6.1
AAF991s001;NC-Anbohrer;pc-6.1
AAF976s001;Kleinstbohrer;pc-6.1
AAE741s001;Spiralbohrersätze;pc-6.1
AAE742s001;Bohrersatz;pc-6.1
AAE743s001;Spibo;pc-6.1
AAG018s001;Spiralbohrersatz;pc-6.1
AAE026s001;Fensterbeschlag;pc-6.1
AAE744s001;Abdeckkappe;pc-6.1
AAF056s001;Zubehör/Ergänzungsteil für Fenster und Fenstertüren;pc-6.1
AAE745s001;Abdeckung;pc-6.1
AAF028s001;Türschließer;pc-6.1
AAF029s001;Türschließsystem mit kontrolliertem Schließablauf;pc-6.1
AAF030s001;Türschließsysteme mit kontrolliertem Schließablauf;pc-6.1
AAE033s001;Türbeschlag;pc-6.1
AAE746s001;Abdeckung (Anti-Panikbeschlag, Einzelteile);pc-6.1
AAE757s001;Anti-Panikbeschlag und seine Einzelteile;pc-6.1
AAI340s001;Abdeckungen (Anti-Panikbeschlag, Einzeilteile);pc-6.1
AAI341s001;Anti-Panikbeschlag;pc-6.1
AAE748s001;Abdeckung (Bad/WC, Einzelteile);pc-6.1
AAE762s001;Bad-/WC-Garnitur und ihre Einzelteile;pc-6.1
AAI342s001;Abdeckungen (Bad/WC, Einzelteile);pc-6.1
AAI348s001;Bad-/WC-Garnitur;pc-6.1
AAE749s001;Abdeckung (Feuerschutzbeschlag, Einzelteile);pc-6.1
AAE750s001;Abdeckungen (Feuerschutzbeschlag, Einzelteile);pc-6.1
AAE815s001;Feuerschutzbeschlag und seine Einzelteile;pc-6.1
AAE816s001;Feuerschutzbeschläge und deren Einzelteile;pc-6.1
AAI349s001;Feuerschutzbeschlag;pc-6.1
AAE751s001;Abdeckung (Schutzbeschlag, Einzelteile);pc-6.1
AAE752s001;Abdeckungen (Schutzbeschlag, Einzelteile);pc-6.1
AAE946s001;Schutzbeschlag und seine Einzelteile;pc-6.1
AAE753s001;Abdeckung (Tür, Einzelteile);pc-6.1
AAF010s001;Türdrücker-/Türgriffgarnitur (Einzelteile);pc-6.1
AAI353s001;Abdeckungen (Tür, Einzelteile);pc-6.1
AAE754s001;Abdeckung (Türwechselgarnitur, Einzelteile);pc-6.1
AAE755s001;Abdeckungen (Türwechselgarnitur, Einzelteile);pc-6.1
AAF037s001;Türwechselgarnitur und ihre Einzelteile;pc-6.1
AAE972s001;Sonstiges Schloss, sonstiger Beschlag;pc-6.1
AAE973s001;Sonstiges Schloss, sonstiger Beschlag für Türen und Tore;pc-6.1
AAF919s001;Abstandhalter (Beschlag);pc-6.1
AAE756s001;Achse;pc-6.1
AAC904s001;Anschlagpuffer für Torfeststeller;pc-6.1
AAE759s001;Auslösetaster;pc-6.1
AAE766s001;Befestigungsmaterial (Stoßgriff, Einzelteile);pc-6.1
AAE977s001;Stoßgriff und seine Einzelteile;pc-6.1
AAE978s001;Stoßgriffe und deren Einzelteile;pc-6.1
AAI350s001;Stoßgriff;pc-6.1
AAE771s001;Bodenträger;pc-6.1
AAE869s001;Möbelfunktionsbeschlag;pc-6.1
AAE878s001;Möbelschloss und -beschlag;pc-6.1
FAA414s001;Tablarträger;pc-6.1
AAE772s001;Boden-Türschließer (allgemeine Türen) (1-flügelig);pc-6.1
AAE773s001;Boden-Türschließer (allgemeine Türen) (2-flügelig);pc-6.1
AAE774s001;Boden-Türschließer (Feuer-/Rauchschutz) (1-flügelig);pc-6.1
AAE775s001;Boden-Türschließer (Feuer-/Rauchschutz) (2-flügelig);pc-6.1
AAE776s001;Briefkasten;pc-6.1
AAE777s001;Briefkästen;pc-6.1
FAA415s001;Aufputz-Briefkasten;pc-6.1
FAA416s001;Briefkastenanlage;pc-6.1
FAA417s001;Durchwurf-Briefkasten;pc-6.1
FAA418s001;Postkasten;pc-6.1
FAA419s001;Raumsparbriefkasten;pc-6.1
FAA420s001;Standbriefkasten;pc-6.1
FAA421s001;System-Briefkasten;pc-6.1
FAA422s001;Türseitenteil;pc-6.1
FAA423s001;Unterputz-Briefkasten;pc-6.1
FAA424s001;Wandbriefkasten;pc-6.1
AAE778s001;Briefklappe;pc-6.1
AAE779s001;Briefklappen;pc-6.1
AAE780s001;Büromöbelsystem;pc-6.1
AAE781s001;Büromöbelsysteme;pc-6.1
AAE784s001;Deckplatte für Bodentürschließer;pc-6.1
AAE785s001;Drehbegrenzer;pc-6.1
AAE786s001;Drehkippbegrenzer;pc-6.1
AAE787s001;Drehsperre;pc-6.1
AAI315s001;Drehsperren;pc-6.1
AAE034s001;Zylinder (Beschlag);pc-6.1
AAE789s001;Elektronik (elektronisch);pc-6.1
AAE932s001;Schließzylinder für Türen und Tore (elektronisch);pc-6.1
