KlasseMerkmal_Nr;Klasse_ID;Merkmal_ID;Einheit_ID;Sortier_Nr;Mussmerkmal;Klassifikationssystem_ID
33;EAF060c001;AAA031f001;AAA001u001;3;FALSE;pc-7.0
34;EAF060c001;AAA358f001;;4;TRUE;pc-7.0
35;EAF063c001;EAF004f001;AAA001u001;1;TRUE;pc-7.0
36;EAF063c001;EAF005f001;;2;FALSE;pc-7.0
37;EAF063c001;AAA003f001;AAA009u001;3;FALSE;pc-7.0
38;EAF059c001;AAB223f001;;1;TRUE;pc-7.0
39;EAF059c001;AAA040f001;AAA001u001;2;FALSE;pc-7.0
40;EAF059c001;AAA031f001;AAA001u001;3;FALSE;pc-7.0
41;EAF059c001;AAA472f001;AAA001u001;4;FALSE;pc-7.0
42;EAF059c001;EAF006f001;;5;FALSE;pc-7.0
43;EAF059c001;AAA003f001;AAA009u001;6;FALSE;pc-7.0
44;EAF059c001;EAF007f001;;7;FALSE;pc-7.0
45;EAF056c001;AAB223f001;;1;TRUE;pc-7.0
46;EAF056c001;AAA031f001;AAA001u001;2;TRUE;pc-7.0
47;EAF056c001;AAA032f001;AAA001u001;3;FALSE;pc-7.0
48;EAF056c001;EAF006f001;;4;FALSE;pc-7.0
49;EAF056c001;AAA003f001;AAA009u001;5;FALSE;pc-7.0
50;EAF062c001;AAB223f001;;1;TRUE;pc-7.0
51;EAF062c001;EAF008f001;;2;TRUE;pc-7.0
52;EAF062c001;AAA032f001;AAA001u001;3;TRUE;pc-7.0
53;EAF062c001;AAA358f001;;4;FALSE;pc-7.0
54;EAB586c008;AAA081f001;AAA038u001;1;FALSE;pc-7.0
55;EAB586c008;AAA032f001;AAA001u001;2;FALSE;pc-7.0
56;EAF061c001;AAB223f001;;1;TRUE;pc-7.0
57;EAF061c001;EAA702f001;;2;TRUE;pc-7.0
58;EAF061c001;AAB435f001;;3;FALSE;pc-7.0
59;EAF061c001;AAA358f001;;4;FALSE;pc-7.0
60;EAB010c012;AAA040f001;AAA001u001;1;FALSE;pc-7.0
61;EAB010c012;EAB663f001;AAA001u001;2;FALSE;pc-7.0
62;EAB010c012;AAA032f001;AAA001u001;3;FALSE;pc-7.0
63;EAF052c001;AAB223f001;;1;TRUE;pc-7.0
64;EAF052c001;AAA040f001;AAA001u001;2;FALSE;pc-7.0
65;EAF052c001;AAA031f001;AAA001u001;3;FALSE;pc-7.0
66;EAF052c001;AAA472f001;AAA001u001;4;FALSE;pc-7.0
67;EAF052c001;AAA003f001;AAA009u001;5;FALSE;pc-7.0
68;EAD187c001;AAA031f001;AAA001u001;1;TRUE;pc-7.0
69;EAD187c001;AAA040f001;AAA001u001;2;TRUE;pc-7.0
70;EAD187c001;AAB358f001;AAA001u001;3;TRUE;pc-7.0
71;EAD187c001;AAA003f001;AAA009u001;4;TRUE;pc-7.0
72;EAF053c001;EAA073f001;;1;TRUE;pc-7.0
73;EAF123c001;AAA022f001;;1;FALSE;pc-7.0
74;EAF123c001;EAF009f001;AAA032u001;2;FALSE;pc-7.0
75;EAF123c001;AAA358f001;;3;FALSE;pc-7.0
76;EAF123c001;EAE037f001;;4;FALSE;pc-7.0
77;EAF123c001;EAF010f001;;5;FALSE;pc-7.0
78;AAB552c017;AAB996f001;;1;TRUE;pc-7.0
79;AAB552c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
80;AAB552c017;AAA984f001;;3;TRUE;pc-7.0
81;AAB552c017;AAB132f001;;4;TRUE;pc-7.0
82;AAB552c017;AAB133f001;;5;TRUE;pc-7.0
83;AAB552c017;AAA358f001;;6;TRUE;pc-7.0
84;AAB551c017;AAB996f001;;1;TRUE;pc-7.0
85;AAB551c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
86;AAB551c017;AAA984f001;;3;TRUE;pc-7.0
87;AAB551c017;AAB132f001;;4;TRUE;pc-7.0
88;AAB551c017;AAB133f001;;5;TRUE;pc-7.0
89;AAB551c017;AAA358f001;;6;TRUE;pc-7.0
90;AAB553c017;AAB996f001;;1;TRUE;pc-7.0
91;AAB553c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
92;AAB553c017;AAA984f001;;3;TRUE;pc-7.0
93;AAB553c017;AAB132f001;;4;TRUE;pc-7.0
94;AAB553c017;AAB133f001;;5;TRUE;pc-7.0
95;AAB553c017;AAA358f001;;6;TRUE;pc-7.0
96;AAB555c018;AAB996f001;;1;TRUE;pc-7.0
97;AAB555c018;AAB748f001;AAA042u001;2;TRUE;pc-7.0
98;AAB555c018;AAA984f001;;3;TRUE;pc-7.0
99;AAB555c018;AAB132f001;;4;TRUE;pc-7.0
100;AAB555c018;AAB133f001;;5;TRUE;pc-7.0
101;AAB555c018;AAA358f001;;6;TRUE;pc-7.0
102;AAB562c017;AAB996f001;;1;TRUE;pc-7.0
103;AAB562c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
104;AAB562c017;AAA984f001;;3;TRUE;pc-7.0
105;AAB562c017;AAB132f001;;4;TRUE;pc-7.0
106;AAB562c017;AAB133f001;;5;TRUE;pc-7.0
107;AAB562c017;AAA358f001;;6;TRUE;pc-7.0
108;EAF126c001;AAB996f001;;1;TRUE;pc-7.0
109;EAF126c001;AAB748f001;AAA042u001;2;FALSE;pc-7.0
110;EAF126c001;AAA702f001;;3;FALSE;pc-7.0
111;EAF126c001;AAB132f001;;4;TRUE;pc-7.0
112;EAF126c001;AAB133f001;;5;TRUE;pc-7.0
113;EAF126c001;AAA984f001;;6;TRUE;pc-7.0
114;EAF124c001;AAA022f001;;1;TRUE;pc-7.0
115;EAF124c001;AAA358f001;;2;TRUE;pc-7.0
116;AAB554c019;AAB996f001;;1;TRUE;pc-7.0
117;AAB554c019;AAB748f001;AAA042u001;2;TRUE;pc-7.0
118;AAB554c019;AAA984f001;;3;TRUE;pc-7.0
119;AAB554c019;AAB132f001;;4;TRUE;pc-7.0
120;AAB554c019;AAB133f001;;5;TRUE;pc-7.0
121;AAB554c019;AAA358f001;;6;TRUE;pc-7.0
122;EAF128c001;AAB753f001;;1;TRUE;pc-7.0
123;EAF128c001;AAB996f001;;2;TRUE;pc-7.0
124;EAF128c001;AAB748f001;AAA042u001;3;TRUE;pc-7.0
125;EAF128c001;AAA984f001;;4;TRUE;pc-7.0
126;EAF128c001;AAB132f001;;5;TRUE;pc-7.0
127;EAF128c001;AAB133f001;;6;TRUE;pc-7.0
128;EAF128c001;AAA358f001;;7;TRUE;pc-7.0
129;EAF125c001;AAA022f001;;1;TRUE;pc-7.0
130;EAF125c001;AAA358f001;;2;TRUE;pc-7.0
131;EAF127c001;AAB996f001;;1;TRUE;pc-7.0
132;EAF127c001;AAB748f001;AAA042u001;2;TRUE;pc-7.0
133;EAF127c001;AAA984f001;;3;TRUE;pc-7.0
134;EAF127c001;AAB132f001;;4;TRUE;pc-7.0
135;EAF127c001;AAB133f001;;5;TRUE;pc-7.0
136;EAF127c001;AAA358f001;;6;TRUE;pc-7.0
137;EAA385c043;AAB996f001;;1;TRUE;pc-7.0
138;EAA385c043;AAB748f001;AAA002u001;2;TRUE;pc-7.0
139;EAA385c043;AAA022f001;;3;TRUE;pc-7.0
140;EAA385c043;AAA358f001;;4;TRUE;pc-7.0
141;EAC345c019;AAB133f001;;1;FALSE;pc-7.0
142;EAB993c018;AAA022f001;;1;FALSE;pc-7.0
143;EAA389c032;AAA990f001;;1;FALSE;pc-7.0
144;EAA389c032;AAA992f001;;2;FALSE;pc-7.0
145;EAA389c032;AAA480f001;;3;FALSE;pc-7.0
146;EAA389c032;AAB748f001;AAA042u001;4;FALSE;pc-7.0
147;EAA389c032;AAA993f001;;5;FALSE;pc-7.0
148;EAA389c032;AAA991f001;;6;FALSE;pc-7.0
149;EAA389c032;AAA994f001;;7;FALSE;pc-7.0
150;EAA389c032;AAA702f001;;8;FALSE;pc-7.0
151;EAA389c032;AAA996f001;;9;FALSE;pc-7.0
152;EAA389c032;AAA358f001;;10;FALSE;pc-7.0
153;EAA387c044;AAA990f001;;1;TRUE;pc-7.0
154;EAA387c044;AAA992f001;;2;TRUE;pc-7.0
155;EAA387c044;AAA480f001;;3;TRUE;pc-7.0
156;EAA387c044;AAB748f001;AAA042u001;4;TRUE;pc-7.0
157;EAA387c044;AAA993f001;;5;TRUE;pc-7.0
158;EAA387c044;AAA991f001;;6;TRUE;pc-7.0
159;EAA387c044;AAA994f001;;7;TRUE;pc-7.0
160;EAA387c044;AAA702f001;;8;TRUE;pc-7.0
161;EAA387c044;AAA996f001;;9;TRUE;pc-7.0
162;EAA387c044;AAA358f001;;10;TRUE;pc-7.0
163;EAA386c033;AAA990f001;;1;FALSE;pc-7.0
164;EAA386c033;AAA992f001;;2;FALSE;pc-7.0
165;EAA386c033;AAA480f001;;3;FALSE;pc-7.0
166;EAA386c033;AAB748f001;AAA042u001;4;FALSE;pc-7.0
167;EAA386c033;AAA993f001;;5;FALSE;pc-7.0
168;EAA386c033;AAA991f001;;6;FALSE;pc-7.0
169;EAA386c033;AAA702f001;;7;FALSE;pc-7.0
170;EAA386c033;AAA996f001;;8;FALSE;pc-7.0
171;EAA386c033;AAA358f001;;9;FALSE;pc-7.0
172;EAA388c044;AAA990f001;;1;TRUE;pc-7.0
173;EAA388c044;AAA992f001;;2;TRUE;pc-7.0
174;EAA388c044;AAA480f001;;3;TRUE;pc-7.0
175;EAA388c044;AAB748f001;AAA042u001;4;TRUE;pc-7.0
176;EAA388c044;AAA993f001;;5;TRUE;pc-7.0
177;EAA388c044;AAA991f001;;6;TRUE;pc-7.0
178;EAA388c044;AAA994f001;;7;TRUE;pc-7.0
179;EAA388c044;AAA702f001;;8;TRUE;pc-7.0
180;EAA388c044;AAA996f001;;9;TRUE;pc-7.0
181;EAA388c044;AAA358f001;;10;TRUE;pc-7.0
182;AAB622c006;AAA480f001;;1;TRUE;pc-7.0
183;AAB622c006;AAA994f001;;2;TRUE;pc-7.0
184;AAB622c006;AAA702f001;;3;TRUE;pc-7.0
185;AAB622c006;AAA996f001;;4;TRUE;pc-7.0
186;AAB622c006;AAA358f001;;5;TRUE;pc-7.0
187;AAB622c006;AAB132f001;;6;TRUE;pc-7.0
188;AAB622c006;AAB133f001;;7;TRUE;pc-7.0
189;AAB622c006;AAA984f001;;8;TRUE;pc-7.0
190;AAB622c006;AAB748f001;AAA042u001;9;TRUE;pc-7.0
191;AAB621c013;AAA990f001;;1;TRUE;pc-7.0
192;AAB621c013;AAA992f001;;2;TRUE;pc-7.0
193;AAB621c013;AAA480f001;;3;TRUE;pc-7.0
194;AAB621c013;AAB748f001;AAA042u001;4;TRUE;pc-7.0
195;AAB621c013;AAA991f001;;5;TRUE;pc-7.0
196;AAB621c013;AAA994f001;;6;TRUE;pc-7.0
197;AAB621c013;AAA702f001;;7;TRUE;pc-7.0
198;AAB621c013;AAA996f001;;8;TRUE;pc-7.0
199;AAB621c013;AAA358f001;;9;TRUE;pc-7.0
200;AAB621c013;AAA993f001;;10;TRUE;pc-7.0
201;AAB784c020;AAA702f001;;1;TRUE;pc-7.0
202;AAB784c020;AAA498f001;;2;TRUE;pc-7.0
203;AAB784c020;AAA026f001;;3;TRUE;pc-7.0
204;AAB784c020;EAA890f001;;4;TRUE;pc-7.0
205;AAB781c011;AAA040f001;AAA001u001;1;TRUE;pc-7.0
206;AAB781c011;AAA002f001;AAA001u001;2;TRUE;pc-7.0
207;AAB781c011;AAA026f001;;3;TRUE;pc-7.0
208;AAB782c034;AAA495f001;;1;TRUE;pc-7.0
209;AAB782c034;AAA496f001;;2;TRUE;pc-7.0
210;AAB782c034;AAA497f001;;3;TRUE;pc-7.0
211;AAB782c034;AAA003f001;AAA002u001;4;TRUE;pc-7.0
212;AAB782c034;EAA887f001;;5;TRUE;pc-7.0
213;AAB782c034;EAA888f001;;6;TRUE;pc-7.0
214;AAB782c034;AAA026f001;;7;TRUE;pc-7.0
215;AAB782c034;EAA889f001;;8;TRUE;pc-7.0
216;AAB783c011;AAA036f001;AAA001u001;1;TRUE;pc-7.0
217;AAB783c011;AAB831f001;AAA027u001;2;TRUE;pc-7.0
218;AAB783c011;AAA003f001;AAA002u001;3;TRUE;pc-7.0
219;AAB783c011;AAA026f001;;4;TRUE;pc-7.0
220;EAA390c020;AAA026f001;;1;TRUE;pc-7.0
221;AAB597c021;AAB996f001;;1;TRUE;pc-7.0
222;AAB597c021;AAB748f001;AAA042u001;2;TRUE;pc-7.0
223;AAB597c021;AAA702f001;;3;TRUE;pc-7.0
224;AAB597c021;AAA480f001;;4;TRUE;pc-7.0
225;AAB597c021;AAA984f001;;5;TRUE;pc-7.0
226;AAB597c021;AAB132f001;;6;TRUE;pc-7.0
227;AAB597c021;AAB133f001;;7;TRUE;pc-7.0
228;AAB597c021;AAA358f001;;8;TRUE;pc-7.0
229;AAB594c017;AAB996f001;;1;TRUE;pc-7.0
230;AAB594c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
231;AAB594c017;AAA702f001;;3;TRUE;pc-7.0
232;AAB594c017;AAA480f001;;4;TRUE;pc-7.0
233;AAB594c017;AAA196f001;;5;TRUE;pc-7.0
234;AAB594c017;AAA984f001;;6;TRUE;pc-7.0
235;AAB594c017;AAB132f001;;7;TRUE;pc-7.0
236;AAB594c017;AAB133f001;;8;TRUE;pc-7.0
237;AAB594c017;AAA358f001;;9;TRUE;pc-7.0
238;AAB596c017;AAB996f001;;1;TRUE;pc-7.0
239;AAB596c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
240;AAB596c017;AAA702f001;;3;TRUE;pc-7.0
241;AAB596c017;AAA480f001;;4;TRUE;pc-7.0
242;AAB596c017;AAA984f001;;5;TRUE;pc-7.0
243;AAB596c017;AAB132f001;;6;TRUE;pc-7.0
244;AAB596c017;AAB133f001;;7;TRUE;pc-7.0
245;AAB596c017;AAA358f001;;8;TRUE;pc-7.0
246;AAB595c017;AAB996f001;;1;TRUE;pc-7.0
247;AAB595c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
248;AAB595c017;AAA702f001;;3;TRUE;pc-7.0
249;AAB595c017;AAA196f001;;4;TRUE;pc-7.0
250;AAB595c017;AAA480f001;;5;TRUE;pc-7.0
251;AAB595c017;AAA984f001;;6;TRUE;pc-7.0
252;AAB595c017;AAB132f001;;7;TRUE;pc-7.0
253;AAB595c017;AAB133f001;;8;TRUE;pc-7.0
254;AAB595c017;AAA358f001;;9;TRUE;pc-7.0
255;AAA866c018;AAB996f001;;1;TRUE;pc-7.0
256;AAA866c018;AAB748f001;AAA042u001;2;TRUE;pc-7.0
257;AAA866c018;AAA702f001;;3;TRUE;pc-7.0
258;AAA866c018;AAA480f001;;4;TRUE;pc-7.0
259;AAA866c018;AAA984f001;;5;TRUE;pc-7.0
260;AAA866c018;AAB132f001;;6;TRUE;pc-7.0
261;AAA866c018;AAB133f001;;7;TRUE;pc-7.0
262;AAA866c018;AAA358f001;;8;TRUE;pc-7.0
263;AAA865c042;AAB996f001;;1;TRUE;pc-7.0
264;AAA865c042;AAB748f001;AAA042u001;2;TRUE;pc-7.0
265;AAA865c042;AAA702f001;;3;TRUE;pc-7.0
266;AAA865c042;AAA480f001;;4;TRUE;pc-7.0
267;AAA865c042;AAA022f001;;5;TRUE;pc-7.0
268;AAA865c042;EAA891f001;;6;TRUE;pc-7.0
269;AAA865c042;AAA358f001;;7;TRUE;pc-7.0
270;EAA391c034;AAA026f001;;1;TRUE;pc-7.0
271;EAA391c034;AAA358f001;;2;TRUE;pc-7.0
272;AAB598c023;AAB996f001;;1;TRUE;pc-7.0
273;AAB598c023;AAB748f001;AAA042u001;2;TRUE;pc-7.0
274;AAB598c023;AAA702f001;;3;TRUE;pc-7.0
275;AAB598c023;AAA480f001;;4;TRUE;pc-7.0
276;AAB598c023;AAA984f001;;5;TRUE;pc-7.0
277;AAB598c023;AAB132f001;;6;TRUE;pc-7.0
278;AAB598c023;AAB133f001;;7;TRUE;pc-7.0
279;AAB598c023;AAA358f001;;8;TRUE;pc-7.0
280;AAB598c023;AAA973f001;;9;TRUE;pc-7.0
281;AAB598c023;EAA892f001;;10;TRUE;pc-7.0
282;EAA393c050;AAB996f001;;1;TRUE;pc-7.0
283;EAA393c050;AAB748f001;AAA042u001;2;TRUE;pc-7.0
284;EAA393c050;AAB132f001;;3;TRUE;pc-7.0
285;EAA393c050;AAB133f001;;4;TRUE;pc-7.0
286;EAA393c050;AAA984f001;;5;TRUE;pc-7.0
287;EAA393c050;AAA358f001;;6;TRUE;pc-7.0
288;AAB523c018;AAB996f001;;1;TRUE;pc-7.0
289;AAB523c018;AAB748f001;AAA042u001;2;TRUE;pc-7.0
290;AAB523c018;AAB132f001;;3;TRUE;pc-7.0
291;AAB523c018;AAB133f001;;4;TRUE;pc-7.0
292;AAB523c018;AAA984f001;;5;TRUE;pc-7.0
293;AAB523c018;AAA358f001;;6;TRUE;pc-7.0
294;AAB521c017;AAB996f001;;1;TRUE;pc-7.0
295;AAB521c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
296;AAB521c017;AAB132f001;;3;TRUE;pc-7.0
297;AAB521c017;AAB133f001;;4;TRUE;pc-7.0
298;AAB521c017;AAA984f001;;5;TRUE;pc-7.0
299;AAB521c017;AAA358f001;;6;TRUE;pc-7.0
300;AAB520c029;AAB996f001;;1;TRUE;pc-7.0
301;AAB520c029;AAB748f001;AAA042u001;2;TRUE;pc-7.0
302;AAB520c029;AAB132f001;;3;TRUE;pc-7.0
303;AAB520c029;AAB133f001;;4;TRUE;pc-7.0
304;AAB520c029;AAA984f001;;5;TRUE;pc-7.0
305;AAB520c029;AAA358f001;;6;TRUE;pc-7.0
306;AAB520c029;AAA026f001;;7;TRUE;pc-7.0
307;AAB527c029;AAB996f001;;1;TRUE;pc-7.0
308;AAB527c029;AAB132f001;;2;TRUE;pc-7.0
309;AAB527c029;AAA984f001;;3;TRUE;pc-7.0
310;AAB527c029;AAA026f001;;4;TRUE;pc-7.0
311;AAB527c029;AAA358f001;;5;TRUE;pc-7.0
312;AAB526c018;AAB996f001;;1;TRUE;pc-7.0
313;AAB526c018;AAA358f001;;2;TRUE;pc-7.0
314;AAB524c017;AAB996f001;;1;TRUE;pc-7.0
315;AAB524c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
316;AAB524c017;AAB132f001;;3;TRUE;pc-7.0
317;AAB524c017;AAB133f001;;4;TRUE;pc-7.0
318;AAB524c017;AAA984f001;;5;TRUE;pc-7.0
319;AAB524c017;AAA358f001;;6;TRUE;pc-7.0
320;EAA394c050;AAB996f001;;1;TRUE;pc-7.0
321;EAA394c050;AAB748f001;AAA042u001;2;TRUE;pc-7.0
322;EAA394c050;AAB132f001;;3;TRUE;pc-7.0
323;EAA394c050;AAB133f001;;4;TRUE;pc-7.0
324;EAA394c050;AAA984f001;;5;TRUE;pc-7.0
325;EAA394c050;AAA358f001;;6;TRUE;pc-7.0
326;EAA392c041;AAB996f001;;1;TRUE;pc-7.0
327;EAA392c041;AAB748f001;AAA042u001;2;TRUE;pc-7.0
328;EAA392c041;AAB132f001;;3;TRUE;pc-7.0
329;EAA392c041;AAB133f001;;4;TRUE;pc-7.0
330;EAA392c041;AAA358f001;;5;TRUE;pc-7.0
331;AAB522c017;AAB996f001;;1;TRUE;pc-7.0
332;AAB522c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
333;AAB522c017;AAB132f001;;3;TRUE;pc-7.0
334;AAB522c017;AAB133f001;;4;TRUE;pc-7.0
335;AAB522c017;AAA984f001;;5;TRUE;pc-7.0
336;AAB522c017;AAA358f001;;6;TRUE;pc-7.0
337;AAB525c018;AAB996f001;;1;TRUE;pc-7.0
338;AAB525c018;AAB748f001;AAA042u001;2;TRUE;pc-7.0
339;AAB525c018;AAB132f001;;3;TRUE;pc-7.0
340;AAB525c018;AAA022f001;;4;TRUE;pc-7.0
341;AAB525c018;AAA984f001;;5;FALSE;pc-7.0
342;AAB525c018;AAA358f001;;6;TRUE;pc-7.0
343;EAA783c016;AAA358f001;;1;FALSE;pc-7.0
344;EAA783c016;AAB133f001;;2;FALSE;pc-7.0
345;EAB441c004;AAA002f001;AAA001u001;1;FALSE;pc-7.0
346;AAB533c017;AAB996f001;;1;TRUE;pc-7.0
347;AAB533c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
348;AAB533c017;AAA702f001;;3;TRUE;pc-7.0
349;AAB533c017;AAB132f001;;4;TRUE;pc-7.0
350;AAB533c017;AAB133f001;;5;TRUE;pc-7.0
351;AAB533c017;AAA984f001;;6;TRUE;pc-7.0
352;AAB533c017;AAA358f001;;7;TRUE;pc-7.0
353;EAA397c065;AAB996f001;;1;TRUE;pc-7.0
354;EAA397c065;AAB748f001;AAA042u001;2;TRUE;pc-7.0
355;EAA397c065;AAA702f001;;3;TRUE;pc-7.0
356;EAA397c065;AAB132f001;;4;TRUE;pc-7.0
357;EAA397c065;AAB133f001;;5;TRUE;pc-7.0
358;EAA397c065;AAA984f001;;6;TRUE;pc-7.0
359;EAA397c065;AAA358f001;;7;TRUE;pc-7.0
360;AAB534c017;AAB996f001;;1;TRUE;pc-7.0
361;AAB534c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
362;AAB534c017;AAA702f001;;3;TRUE;pc-7.0
363;AAB534c017;AAB132f001;;4;TRUE;pc-7.0
364;AAB534c017;AAB133f001;;5;TRUE;pc-7.0
365;AAB534c017;AAA984f001;;6;TRUE;pc-7.0
366;AAB534c017;AAA358f001;;7;TRUE;pc-7.0
367;EAA395c064;AAB996f001;;1;TRUE;pc-7.0
368;EAA395c064;AAB748f001;AAA042u001;2;TRUE;pc-7.0
369;EAA395c064;AAA702f001;;3;TRUE;pc-7.0
370;EAA395c064;AAB132f001;;4;TRUE;pc-7.0
371;EAA395c064;AAB133f001;;5;TRUE;pc-7.0
372;EAA395c064;AAA984f001;;6;TRUE;pc-7.0
373;EAA395c064;AAA358f001;;7;TRUE;pc-7.0
374;AAB536c017;AAB996f001;;1;TRUE;pc-7.0
375;AAB536c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
376;AAB536c017;AAA702f001;;3;TRUE;pc-7.0
377;AAB536c017;AAB132f001;;4;TRUE;pc-7.0
378;AAB536c017;AAB133f001;;5;TRUE;pc-7.0
379;AAB536c017;AAA984f001;;6;TRUE;pc-7.0
380;AAB536c017;AAA358f001;;7;TRUE;pc-7.0
381;AAB535c017;AAB996f001;;1;TRUE;pc-7.0
382;AAB535c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
383;AAB535c017;AAA702f001;;3;TRUE;pc-7.0
384;AAB535c017;AAB132f001;;4;TRUE;pc-7.0
385;AAB535c017;AAB133f001;;5;TRUE;pc-7.0
386;AAB535c017;AAA984f001;;6;TRUE;pc-7.0
387;AAB535c017;AAA358f001;;7;TRUE;pc-7.0
388;EAA396c037;AAB996f001;;1;TRUE;pc-7.0
389;EAA396c037;AAB748f001;AAA042u001;2;TRUE;pc-7.0
390;EAA396c037;AAA022f001;;3;TRUE;pc-7.0
391;EAA396c037;AAA358f001;;4;TRUE;pc-7.0
392;EAA398c026;AAA026f001;;1;TRUE;pc-7.0
393;EAA398c026;AAA358f001;;2;TRUE;pc-7.0
394;EAA401c066;AAB753f001;;1;TRUE;pc-7.0
395;EAA401c066;AAB996f001;;2;TRUE;pc-7.0
396;EAA401c066;AAB748f001;AAA042u001;3;TRUE;pc-7.0
397;EAA401c066;AAA984f001;;4;TRUE;pc-7.0
398;EAA401c066;AAB132f001;;5;TRUE;pc-7.0
399;EAA401c066;AAB133f001;;6;TRUE;pc-7.0
400;EAA401c066;AAA358f001;;7;TRUE;pc-7.0
401;EAA403c065;AAB753f001;;1;TRUE;pc-7.0
402;EAA403c065;AAB996f001;;2;TRUE;pc-7.0
403;EAA403c065;AAB748f001;AAA042u001;3;TRUE;pc-7.0
404;EAA403c065;AAA984f001;;4;TRUE;pc-7.0
405;EAA403c065;AAB132f001;;5;TRUE;pc-7.0
406;EAA403c065;AAB133f001;;6;TRUE;pc-7.0
407;EAA403c065;AAA358f001;;7;TRUE;pc-7.0
408;AAB557c017;AAB996f001;;1;TRUE;pc-7.0
409;AAB557c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
410;AAB557c017;AAA984f001;;3;TRUE;pc-7.0
411;AAB557c017;AAB132f001;;4;TRUE;pc-7.0
412;AAB557c017;AAB133f001;;5;TRUE;pc-7.0
413;AAB557c017;AAA358f001;;6;TRUE;pc-7.0
414;AAB558c017;AAB996f001;;1;TRUE;pc-7.0
415;AAB558c017;AAB748f001;AAA042u001;2;TRUE;pc-7.0
416;AAB558c017;AAA984f001;;3;TRUE;pc-7.0
417;AAB558c017;AAB132f001;;4;TRUE;pc-7.0
418;AAB558c017;AAB133f001;;5;TRUE;pc-7.0
419;AAB558c017;AAA358f001;;6;TRUE;pc-7.0
420;AAB559c017;AAB753f001;;1;TRUE;pc-7.0
421;AAB559c017;AAB996f001;;2;TRUE;pc-7.0
422;AAB559c017;AAB748f001;AAA042u001;3;TRUE;pc-7.0
423;AAB559c017;AAA984f001;;4;TRUE;pc-7.0
424;AAB559c017;AAB132f001;;5;TRUE;pc-7.0
425;AAB559c017;AAB133f001;;6;TRUE;pc-7.0
426;AAB559c017;AAA358f001;;7;TRUE;pc-7.0
427;AAB560c017;AAB753f001;;1;TRUE;pc-7.0
428;AAB560c017;AAB996f001;;2;TRUE;pc-7.0
